id|nat|tipo|materia|nomeNovo
1361|01 - Juridico|Pareceres e notas tecnicas|Trabalhista|PARECER TEC 2054-2013 GCAL Processo 23401.2011.028 Carlos Roberto de Moraes ECT Execucao Sentenca PCCS-1995 2011
1362|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1363|01 - Juridico|Outros processuais|Tributario|SENTENCA Acao Ordinaria Tributaria 1100 Tereza Teixeira Diniz Uniao Federal MG IRRF 1989-1998
1364|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1365|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1366|01 - Juridico|Outros processuais|Eleitoral|RELATORIO Documentos Consulta Eleicao 2010 RESPE AI MS RO Prestacao Contas Propaganda Eleitoral
1367|03 - Administrativo|Outros|Outros|Cartorio Protesto Titulos Brazopolis Certidao Cancelados 06.2014 Emolumentos Taxa Fiscalizacao
1368|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1369|01 - Juridico|Outros processuais|Trabalhista|SENTENCA Acao Ordinaria FGTS 1600 Maria Conceicao Basilia Caixa Economica Federal Execucao 2006
1370|04 - Pessoal e financeiro|Outros|Outros|FICHA TITULO PGFN Procuradoria Geral Fazenda Nacional Neusina Maria Gomes Pereira Rosa 05.06.2014 BRASOPOLIS
1371|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1372|03 - Administrativo|Outros|Outros|Cartorio Protesto Titulos Brazopolis Certificado Registros Protestados Cancelados
1373|03 - Administrativo|Outros|Outros|Registro Protesto Tabelionato Brazopolis 28.01.2014 Duplicata DMI 71186-3 Vencimento 21.01.2014
1374|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1375|01 - Juridico|Outros processuais|Tributario|SENTENCA Acao Ordinaria Tributaria 1100 SEIAS Uniao Federal Repeticao Indebito PIS 1995
1376|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1377|04 - Pessoal e financeiro|Outros|Outros|RECIBO SACADO Banco Brasil Cedente OAB Saude CAAMG Vencimento 15.05.2014 Mauricio Augusto C Vieira
1378|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1379|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1380|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1381|04 - Pessoal e financeiro|Outros|Outros|Registro Empregados Carteiras Profissional Reservista Admissao 12.1973 FGTS
1382|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1383|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1384|01 - Juridico|Outros processuais|Tributario|SENTENCA Mandado Seguranca Individual CND 2100 Diamed Latino America SA Delegado Fiscal Receita Federal Belo Horizonte 2008
1385|01 - Juridico|Despachos e votos|Constitucional|EMENTA Recurso Extraordinario 407099 STF Empresa Brasileira Correios Telegrafos ECT Imunidade Tributaria Sao Borja
1386|03 - Administrativo|Outros|Outros|Registro Log Cartorio Upload Confirmacao 10.10.2014 Brazopolis Procuradoria Geral Federal Minas Gerais
1387|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1388|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1389|01 - Juridico|Outros processuais|Civel|AGRAVO INSTRUMENTO 2007 PA Sennex Global Servicos Entrega LTDA Empresa Brasileira Correios Telegrafos ECT
1390|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1391|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1392|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1393|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1394|01 - Juridico|Outros processuais|Tributario|SENTENCA Mandado Seguranca Individual Tributario 2100 Unimed Itabira Delegado Receita Federal Belo Horizonte Contribuicao Social 2010
1395|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
1396|03 - Administrativo|Oficios e memorandos|Outros|MSG Prolex Atualizacao Etapa Emissao Selos TJMG Procedimento Atendimento Online 01.08.2016
1397|01 - Juridico|Outros processuais|Civel|SENTENCA Acao Ordinaria Imoveis Civil 1400 Heleno Augusto Teixeira Josefa Alves Sousa Caixa Economica Federal Banco Bonsucesso 2009
1398|03 - Administrativo|Outros|Outros|Cartorio Protesto Titulos Brazopolis Intimacao 10.09.2014 Marajinho Agroindustrial LTDA DMI Duplicata Venda
1399|03 - Administrativo|Outros|Outros|Registro Log Cartorio Upload Confirmacao 28.07.2015 Brazopolis Itau Protesto Titulos
1400|05 - Diversos (a revisar)|Outros|Outros|arquivo tecnico ilegivel
