id|nat|tipo|materia|nomeNovo
1241|01 - Juridico|Recursos|Administrativo|Recurso Administrativo Mandado Seguranca Servidor Publico Tempo Servico UFV 2010
1242|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1243|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1244|01 - Juridico|Peticoes|Civel|Acao Ordinaria SFH Caixa Economica Federal EMGEA Habita 2008
1245|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1246|01 - Juridico|Peticoes|Civel|Registro Protesto Duplicata DMI 1466-05 Duplicata 2014
1247|01 - Juridico|Acordaos e decisoes|Eleitoral|Acordao Recurso Especial Eleitoral 383-32.2012 Eleicao Macarani BA 2012
1248|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1249|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1250|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1251|01 - Juridico|Peticoes|Previdenciario|Acao Ordinaria Previdenciaria Aposentadoria Contribuicao INSS 2003
1252|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1253|03 - Administrativo|Comunicacoes internas|Outros|Email Comunicacao Interna Movimentacao Pessoal GEREC Correios 2013
1254|01 - Juridico|Peticoes|Penal|Denuncia Criminal Ministerio Publico Marcios Antonio Silva Itabira MG 2008
1255|03 - Administrativo|Formularios|Outros|Log Tecnico Upload Arquivo Cartorio Protesto Brazopolis 2014
1256|01 - Juridico|Peticoes|Civel|Acao Reintegracao Posse Caixa Economica Federal Imavel Ribeirao Neves 2007
1257|04 - Pessoal e financeiro|Documentos pessoais|Outros|Laudo Medico Cardiaco ECOTT 2020
1258|01 - Juridico|Despachos e votos|Administrativo|Embargos Declaracao Mandado Seguranca Servidor Publico 2010
1259|01 - Juridico|Peticoes|Tributario|Acao Ordinaria Tributaria CPF Divida Ativa Uniao 2009
1260|01 - Juridico|Peticoes|Administrativo|Mandado Seguranca Concurso Publico Professor Quimica CEFET MG 2008
1261|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1262|01 - Juridico|Acordaos e decisoes|Trabalhista|Apelacao Civel Prova Comercial Estrela Sul TRT 10 Regiao 2003
1263|01 - Juridico|Peticoes|Trabalhista|Contrarrazoes Reclamacao Trabalhista Correios Dirceu Magno Faria 2011
1264|01 - Juridico|Despachos e votos|Administrativo|Embargos Execucao Gratificacoes Servidor Publico Uniao 2010
1265|01 - Juridico|Peticoes|Administrativo|Mandado Seguranca Concurso Exame Admissao Oficial CIAAR Aeronautica 2008
1266|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1267|01 - Juridico|Pareceres e notas tecnicas|Trabalhista|Parecer Tecnico Execucao Sentenca PCCS Anesio Saturno Correios 2013
1268|01 - Juridico|Despachos e votos|Administrativo|Embargos Execucao Sentenca UFMG Sindicato Trabalhadores 2007
1269|01 - Juridico|Peticoes|Civel|Acao Ordinaria Anulacao Arremacao CEF Imavel Sao Vicente 2009
1270|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1271|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1272|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1273|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
1274|01 - Juridico|Recursos|Tributario|Recurso Mandado Seguranca Contribuicao Social Previdenciaria Planar Logistica 2010
1275|03 - Administrativo|Formularios|Outros|Log Tecnico Upload Arquivo Cartorio Protesto Brazopolis 2014
1276|01 - Juridico|Peticoes|Trabalhista|Edital Praca Leilao Bem Imavel Wilson Pereira TRT 3 Regiao 2011
1277|01 - Juridico|Peticoes|Civel|Acao Ordinaria Erro Medico Indenizacao Responsabilidade Estado MG Hospital 1994
1278|04 - Pessoal e financeiro|Documentos pessoais|Outros|Tabela Gastos Pessoais Geny Chiaramonte 2017
1279|03 - Administrativo|Formularios|Outros|Log Tecnico Upload Arquivo Cartorio Protesto Brazopolis 2014
1280|05 - Diversos (a revisar)||Outros|arquivo tecnico ilegivel
