id|nat|tipo|materia|nomeNovo
1|03 - Administrativo||Listas e planilhas|PCCS - disponibilidade financeira
2|03 - Administrativo||Portarias e resoluções|PCCS 1995
3|03 - Administrativo||Listas e planilhas|PCCS antiguidade 2013
4|03 - Administrativo||Outros|PCCS compensação SDI-1
5|03 - Administrativo||Outros|PCCS compensação TRT10
6|03 - Administrativo||Outros|PCCS em geral
7|03 - Administrativo||Outros|PCCS merecimento e compensação
8|03 - Administrativo||Outros|PCCS prescrição total
9|03 - Administrativo||Portarias e resoluções|PCCS 2008 - plano
10|03 - Administrativo||Comunicações internas|PD dispensa - Márcia Lúcia de Morais
11|03 - Administrativo||Outros|PDF 1 - CNJ corregedoria logado
12|03 - Administrativo||Outros|PDF 2 - atualização CNJ
13|03 - Administrativo||Outros|PDF 3 - mensagem de erro CNJ
14|03 - Administrativo||Outros|PDF 4 - Justiça Aberta situação
15|03 - Administrativo||Outros|PDF 5 - Malote Digital inacessível
16|03 - Administrativo||Outros|PDV 2009 - fase 2 - perguntas e respostas
17|03 - Administrativo||Portarias e resoluções|PDV 2009 - regulamento fase 2
18|03 - Administrativo||Formulários|Pedido de alteração de VA e VR - Maurício Augusto Chiaramonte Vieira
19|03 - Administrativo||Comunicações internas|Pedido de carimbo - Gabinete Ministro Luiz Fux
20|03 - Administrativo||Formulários|Pedido de demissão - Maurício Augusto Chiaramonte Vieira
21|03 - Administrativo||Formulários|Pedido de dispensa e FGTS
22|03 - Administrativo||Formulários|Pedido de reavaliação de bens
23|03 - Administrativo||Formulários|Pedido de reconsideração - Alice Novais
24|03 - Administrativo||Formulários|Pedido de reconsideração JARI 1
25|03 - Administrativo||Formulários|Pedido de redução de jornada
26|03 - Administrativo||Formulários|Pedido de requisição de selos - Brazópolis
27|03 - Administrativo||Formulários|Pedido livros Saraiva - TJPR
28|03 - Administrativo||Formulários|Pedido PRL - Maurício Augusto Chiaramonte Vieira
29|03 - Administrativo||Comunicações internas|Pedidos SEDEG
30|03 - Administrativo||Outros|Penalidade 1
31|03 - Administrativo||Outros|Penalidade 2
32|03 - Administrativo||Formulários|Perfil profissiográfico
33|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual 2
34|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual 3
35|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual 4
36|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual 5
37|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual 6
38|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual 7
39|03 - Administrativo||Contratos e termos|Perguntas e respostas garantia contratual
40|03 - Administrativo||Outros|Perguntas frequentes CGJ
41|03 - Administrativo||Outros|Período de responsabilidade das parcelas
42|03 - Administrativo||Portarias e resoluções|Pesquisas eleitorais - 0604337-81 - resolução
43|03 - Administrativo||Outros|Pesquisas eleitorais - 0604337-81 - RV
44|03 - Administrativo||Listas e planilhas|Pesquisas eleitorais - tabela comparativa
45|03 - Administrativo||Outros|pg-gp-01-01 - segurança
46|03 - Administrativo||Outros|pg-gp-01-02 - ressocialização
47|03 - Administrativo||Listas e planilhas|PJe - planilha com nome e CPF do gabinete
48|03 - Administrativo||Outros|pl-gp-01-01 - plano de emergência
49|03 - Administrativo||Outros|pl-gp-01-02 - profissionalização do sentenciado
50|03 - Administrativo||Outros|pl-gp-01-03 - comissão técnica de classificação
51|03 - Administrativo||Outros|pl-gp-01-04 - remuneração do preso
52|03 - Administrativo||Outros|Placa cartório Brazópolis
53|03 - Administrativo||Outros|Planejamento SEDEG
54|03 - Administrativo||Outros|Planejamento SEDEG
55|03 - Administrativo||Outros|Planejamento estratégico Correios 2020 - ciclo 2011-2014
56|03 - Administrativo||Listas e planilhas|Planilha - Márcia Brito dos Santos Couto
57|03 - Administrativo||Listas e planilhas|Planilha calendário eleitoral 2020 - versão final GT-MFF
58|03 - Administrativo||Outros|Planner
59|03 - Administrativo||Outros|Plano de aplicabilidade
60|03 - Administrativo||Outros|Plano de atividades - Getrib UnB 1-2016
61|03 - Administrativo||Outros|Plano de metas regional 2011-06
62|03 - Administrativo||Outros|Planta cadastral de Belo Horizonte II
63|03 - Administrativo||Outros|pop-gp-01-01 - verificação da documentação jurídica
64|03 - Administrativo||Outros|pop-gp-01-03 - definição da localização da cela para o preso
65|03 - Administrativo||Outros|pop-gp-01-04 - condução e retirada do preso da cela
66|03 - Administrativo||Outros|pop-gp-01-06 - análise da viabilidade do atendimento
67|03 - Administrativo||Outros|pop-gp-01-07 - movimentação do sentenciado
68|03 - Administrativo||Outros|pop-gp-01-08 - viabilidade escolta externa
69|03 - Administrativo||Outros|pop-gp-01-09 - planejamento escolta externa
70|03 - Administrativo||Outros|pop-gp-01-11 - realização de escolta externa
71|03 - Administrativo||Outros|pop-gp-01-12 - cadastro e credenciamento visita do tipo social e religiosa aos presos
72|03 - Administrativo||Outros|pop-gp-01-13 - cadastro e credenciamento visita do tipo advogado aos presos
73|03 - Administrativo||Outros|pop-gp-01-14 - cadastro e credenciamento visita do tipo íntima aos presos
74|03 - Administrativo||Outros|pop-gp-01-16 - cadastro e credenciamento visita de prestadores de serviço da unidade
75|03 - Administrativo||Outros|pop-gp-01-17 - cadastro e credenciamento de visitantes à penitenciária
76|03 - Administrativo||Outros|pop-gp-01-19 - realização de vistoria em veículos, ocupantes e cargas
77|03 - Administrativo||Outros|pop-gp-01-20 - acompanhamento do preso no pavilhão
78|03 - Administrativo||Outros|pop-gp-01-21 - algemar o sentenciado
79|03 - Administrativo||Outros|pop-gp-01-22 - montagem e manuseio do prontuário geral padronizado jurídico - PGPJ
80|03 - Administrativo||Outros|pop-gp-01-23 - elaboração de prestação de contas de receita da produção
81|03 - Administrativo||Outros|pop-gp-01-27 - análise da situação jurídica
82|03 - Administrativo||Outros|pop-gp-01-28 - planejamento do atendimento jurídico
83|03 - Administrativo||Outros|pop-gp-01-30 - desligamento do preso por concessão de benefício
