id|nat|tipo|materia|nomeNovo
33751|04 - Pessoal e financeiro||Documentos pessoais|Alvaro
33752|05 - Diversos (a revisar)|||Amazon
33753|05 - Diversos (a revisar)|||Amigos bloqueados
33754|04 - Pessoal e financeiro||Outros|Amil
33755|05 - Diversos (a revisar)|||Amor e luz
33756|05 - Diversos (a revisar)|||Amostras
33757|02 - Estudos e concursos||Atualidades e Outros|anajud gabarito
33758|05 - Diversos (a revisar)|||Ana Lucia
33759|05 - Diversos (a revisar)|||Ana Lucia
33760|02 - Estudos e concursos||Atualidades e Outros|TCU 1999 - gabarito
33761|05 - Diversos (a revisar)|||Andamento 1
33762|05 - Diversos (a revisar)|||Andamento 2
33763|05 - Diversos (a revisar)|||Andreia Rita dos Santos
33764|05 - Diversos (a revisar)|||Andre Luiz Canesin
33765|05 - Diversos (a revisar)|||Andre Luiz Canesin
33766|05 - Diversos (a revisar)|||Andrez Alves
33767|05 - Diversos (a revisar)|||Anesio
33768|05 - Diversos (a revisar)|||Anesio Saturno
33769|05 - Diversos (a revisar)|||Angelo Magno
33770|05 - Diversos (a revisar)|||Angelo Manago
33771|05 - Diversos (a revisar)|Outros|anistia
33772|05 - Diversos (a revisar)|||Aniversario do 207 ano da Proclamacao do Mexico
33773|05 - Diversos (a revisar)|||Antoninho Magalhaes Coimbra 050808006893-7
33774|05 - Diversos (a revisar)|||Antonio Maria Claret Fernandes
33775|05 - Diversos (a revisar)|||ANTTUT
33776|05 - Diversos (a revisar)|||Aos pais
33777|01 - Jurídico|Acórdãos e decisões|Penal|AP 481
33778|05 - Diversos (a revisar)|||Aparecida do Carmo II
33779|05 - Diversos (a revisar)|||Aparecida do Carmo
33780|05 - Diversos (a revisar)|||Aparecida Souza 1
33781|05 - Diversos (a revisar)|||Aparecida Souza 2
33782|05 - Diversos (a revisar)|||Aparecido Cacio
33783|05 - Diversos (a revisar)|||Aparecido Costa
33784|05 - Diversos (a revisar)|||Apartamento Edificio Juscelino Kubistcheck
33785|05 - Diversos (a revisar)|||Apartamento 200 m2 desconhecido 2
33786|05 - Diversos (a revisar)|||Apartamento 600 m2 desconhecido
33787|05 - Diversos (a revisar)|||Apartamento Alto Barroca
33788|05 - Diversos (a revisar)|||Apartamento Anchieta
33789|05 - Diversos (a revisar)|||Apartamento Augusto de Lima 2
33790|05 - Diversos (a revisar)|||Apartamento Augusto de Lima
33791|05 - Diversos (a revisar)|||Apartamento Av Bernardo Vasconcelos
33792|05 - Diversos (a revisar)|||Apartamento Av Prudente de Moraes
33793|05 - Diversos (a revisar)|||Apartamento Bairro Uniao - localizacao errada no Google
33794|05 - Diversos (a revisar)|||Apartamento Barragem Santa Lucia 2
33795|05 - Diversos (a revisar)|||Apartamento Barragem Santa Lucia - mesmo do processo acima
33796|05 - Diversos (a revisar)|||Apartamento Buritis
33797|05 - Diversos (a revisar)|||Apartamento Buritis - mesmo do processo acima
33798|05 - Diversos (a revisar)|||Apartamento Carlos Prates
33799|05 - Diversos (a revisar)|||Apartamento Caramagos - MRV
33800|05 - Diversos (a revisar)|||Apartamento Castelo 2
33801|05 - Diversos (a revisar)|||Apartamento Castelo
33802|05 - Diversos (a revisar)|||Apartamento Cidade Nova 1 - ao lado do Ouro Minas
33803|05 - Diversos (a revisar)|||Apartamento Cidade Nova 2 - execucao fiscal
33804|05 - Diversos (a revisar)|||Apartamento Cidade Nova 3
33805|05 - Diversos (a revisar)|||Apartamento Cobertura Castelo
33806|05 - Diversos (a revisar)|||Apartamento Floresta
33807|05 - Diversos (a revisar)|||Apartamento Floresta - perto da Av do Contorno
33808|05 - Diversos (a revisar)|||Apartamento Grajau 1 - execucao fiscal
33809|05 - Diversos (a revisar)|||Apartamento Grajau 2 - execucao fiscal
33810|05 - Diversos (a revisar)|||Apartamento Grajau 3
33811|05 - Diversos (a revisar)|||Apartamento Gutierrez 2 - predio azul baixinho
33812|05 - Diversos (a revisar)|||Apartamento Gutierrez - predio perto do ed Himalaia
33813|05 - Diversos (a revisar)|||Apartamento Jardim Botanico UFMG
