id|nat|tipo|materia|nomeNovo
1|04 - Pessoal e financeiro|||GPS 09339255000158 02100 - guia da previdencia social - 08-02-2015
2|04 - Pessoal e financeiro|||GPS 09339255000158 02100 - guia da previdencia social - 13-03-2015
3|04 - Pessoal e financeiro|||GPS 09339255000158 02100 - guia da previdencia social - 19-01-2015
4|04 - Pessoal e financeiro|||GRF 09339255000158 - guia de recolhimento do FGTS - 08-02-2015
5|04 - Pessoal e financeiro|||GRF 09339255000158 - guia de recolhimento do FGTS - 20-01-2015
6|04 - Pessoal e financeiro|||GRRF - guia de recolhimento rescisorio do FGTS
7|04 - Pessoal e financeiro|||GRU e comprovante - guia de recolhimento da Uniao
8|04 - Pessoal e financeiro|||GRU 02533258113 - guia de recolhimento da Uniao
9|04 - Pessoal e financeiro|||GRU - certificado digital 2
10|04 - Pessoal e financeiro|||GRU - cobranca - guia de recolhimento da Uniao
11|04 - Pessoal e financeiro|||GRU - comprovante - guia de recolhimento da Uniao
12|04 - Pessoal e financeiro|||GRU - guia de recolhimento da Uniao
13|04 - Pessoal e financeiro|||Guia CEF de pagamento - Hedilberto Ferreira Pinto
14|04 - Pessoal e financeiro|||Guia de contribuicao sindical - 2014
15|04 - Pessoal e financeiro|||Guia de contribuicao sindical - 2015
16|04 - Pessoal e financeiro|||Guia DARF - documento de arrecadacao de receitas federais
17|04 - Pessoal e financeiro|||Guia de IPTU atualizada - apartamento - jun-2014
18|04 - Pessoal e financeiro|||Guia de IPTU atualizada - apartamento - mai-2014
19|04 - Pessoal e financeiro|||Guia de IPTU atualizada - box
20|04 - Pessoal e financeiro|||Guia de IPTU
21|04 - Pessoal e financeiro|||Guia FGTS - Jefferson
22|04 - Pessoal e financeiro|||Guia para deposito - Sechobares - Joanna Darc
23|04 - Pessoal e financeiro|||Guia de pagamento CEF - Andrea Rita Santos
24|04 - Pessoal e financeiro|||Guia de pagamento CEF - Kennedy Novais
25|04 - Pessoal e financeiro|||Guia CEF - Itamar Rocha da Luz
26|04 - Pessoal e financeiro|||Guia CEF quitada - Rafael Batista Franco
27|04 - Pessoal e financeiro|||Guia CEF - Rafael Batista Franco
28|04 - Pessoal e financeiro|||Guia trabalhista - Claudiney
29|04 - Pessoal e financeiro|||Guia trabalhista - Marcos Antonio de Moura
30|04 - Pessoal e financeiro|||Guia trabalhista quitada - Claudiney
31|04 - Pessoal e financeiro|||Guia trabalhista
32|04 - Pessoal e financeiro|||Guia trabalhista CEF - Lilian Simone Mendes
33|04 - Pessoal e financeiro|||Guia trabalhista quitada - Marcos Antonio de Moura
34|04 - Pessoal e financeiro|||Guia trabalhista quitadas
35|04 - Pessoal e financeiro|||Hamilton Cruz - financeira
36|04 - Pessoal e financeiro|||Helena Maria da Silveira - comprovante de pagamento
37|04 - Pessoal e financeiro|||Helio Jose Pereira - CDA DAE 2
38|04 - Pessoal e financeiro|||Helio Jose Pereira - CDA DAE
39|04 - Pessoal e financeiro|||Honda HRV EX 2018 - jul-2020
40|04 - Pessoal e financeiro|||Honorarios advocaticios
41|04 - Pessoal e financeiro|||Honorarios advocaticios 2
42|04 - Pessoal e financeiro|||Honorarios advocaticios 3
