id|nat|tipo|materia|nomeNovo
1|01 - Jurídico|Recursos|Eleitoral|AI 14031-BA - prestacao de contas - candidato - querela nullitatis - cerceamento de defesa - ausencia de manifestacao - parecer conclusivo - 09-2017 - JV
2|01 - Jurídico|Recursos|Eleitoral|AI 14041-MG - DESPACHO documentos sigilosos - 05-2016 - TG
3|01 - Jurídico|Recursos|Eleitoral|AI 14041-MG - doacao pessoa juridica PJ acima do limite - excesso - nao ocorrencia decadencia - seguranca juridica - Lei 13.165 - retroatividade - impossibilidade - 04-2017 - MACV
4|01 - Jurídico|Recursos|Eleitoral|AI 14041 - DECISAO - doacao pessoa juridica PJ acima do limite - excesso - nao ocorrencia decadencia - seguranca juridica - Lei 13.165 - retroatividade - impossibilidade - 04-2017 - MACV-AM
5|01 - Jurídico|Recursos|Eleitoral|AI 1415-PE - propaganda eleitoral antecipada - intempestivo - interposicao via fax - desprovimento - 06-2017 - MACV-AM
6|01 - Jurídico|Recursos|Eleitoral|AI 141687 - AIJE - captacao ilicita nao provada - revisao de fatos e provas - 11-2014 - JV
7|01 - Jurídico|Recursos|Eleitoral|AI 141758-MS - prestacao de contas - candidato - doacao - origem nao identificada - recolhimento - Tesouro Nacional - art. 29 - 02-2016 - KTL
8|01 - Jurídico|Recursos|Eleitoral|AI 14248-SE - propaganda partidaria - desvirtuamento - promocao pessoal - ausencia de divergencia jurisprudencial - 07-2014 - KTL
9|01 - Jurídico|Recursos|Eleitoral|AI 14248-SE - desvirtuamento propaganda partidaria - ausencia cotejo analitico
10|01 - Jurídico|Recursos|Eleitoral|AI 1425-RJ - art. 41-A - indeferimento de provas desnecessarias - possibilidade - inepcia da inicial - nao ocorrencia - captacao ilicita de sufragio - reexame - fatos e provas - 04-2015 - KTL
11|01 - Jurídico|Recursos|Eleitoral|AI 142583-RS - prestacao de contas - candidato - regularidade comprometida - reexame - proporcionalidade nao incide - 01-2016 - JV
