id|nat|tipo|materia|nomeNovo
1|02 - Estudos e concursos||Direito Empresarial|ponto 6 - Direito Empresarial
2|02 - Estudos e concursos||Direito Constitucional|ponto 7 - Direito Constitucional novo
3|02 - Estudos e concursos||Direito Administrativo|ponto 7 - Direito Administrativo novo
4|02 - Estudos e concursos||Direito Civil|ponto 7 - Direito Civil
5|02 - Estudos e concursos||Direito Empresarial|ponto 7 - Direito Empresarial
6|02 - Estudos e concursos||Direito Civil|ponto 8 - Direito Civil
7|02 - Estudos e concursos||Direito Constitucional|ponto 8 - Direito Constitucional
8|02 - Estudos e concursos||Direito Empresarial|ponto 8 - Direito Empresarial
9|02 - Estudos e concursos||Direito Civil|ponto 9 - Direito Civil
10|02 - Estudos e concursos||Direito Internacional|ponto 9 - DIP empresarial, economico, consumidor e humanos
11|02 - Estudos e concursos||Direito Constitucional|Ponto 9 - constitucional, administrativo, penal e processo penal - Marisa
12|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - administracao ICMS
13|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - AFO e contabilidade publica
14|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - auditoria - Luiz Alberto Sanabio - mar-2006
15|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - auditoria ICMS
16|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - auditoria para o TCU
17|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - auditoria
18|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - aula dois - economia em exercicios
19|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - aula um - economia em exercicios
20|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - exercicios FCC - Claudia Koslowisk
21|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - contabilidade geral ICMS
22|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - contabilidade geral introdutoria - Missagia e Velter
23|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - contabilidade intermediaria - Missagia e Velter
24|02 - Estudos e concursos||Atualidades e Outros|Ponto dos Concursos - contabilidade topicos avancados
25|02 - Estudos e concursos||Direito Administrativo|Ponto dos Concursos - direito administrativo sinopse - Alexandrino
26|02 - Estudos e concursos||Direito Administrativo|Ponto dos Concursos - Direito Administrativo - Alexandrino
27|02 - Estudos e concursos||Direito Administrativo|Ponto dos Concursos - Direito Administrativo - Leandro Cadenas
