id|nat|tipo|materia|nomeNovo
1|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 4 ano 19
2|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 4 ano 20
3|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 5 ano 19
4|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 5 ano 20
5|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 6 ano 19
6|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 6 ano 20
7|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 7 ano 19
8|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 7 ano 20
9|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 8 ano 20
10|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 8 ano 2017
11|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 9 ano 2017
12|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 9 ano XVII
13|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 13 ano 19
14|02 - Estudos e concursos||Direito Eleitoral|Informativo TSE 14 ano 19
15|02 - Estudos e concursos||Atualidades e Outros|Turma de exercicios - aula 22-06-09 - Lucília Sanches
16|02 - Estudos e concursos||Atualidades e Outros|Turma de exercicios - aula 17-06-09
17|02 - Estudos e concursos||Atualidades e Outros|Turma de exercicios - gabarito 22-06 - Profa Lucilia Sanches
18|02 - Estudos e concursos||Direito Administrativo|Turma de exercicios - Direito Administrativo - aula 01-04-2009 - Professor Barney
19|02 - Estudos e concursos||Direito Administrativo|Turma de exercicios - Direito Administrativo - aula 20-05-2009 - Professor Luiz Jungstedt
20|02 - Estudos e concursos||Direito Administrativo|Turma de exercicios - Direito Administrativo - questoes complementares aula 15-04-2009
21|02 - Estudos e concursos||Direito Administrativo|Turma de exercicios - Direito Administrativo - aula 22-04-2009 - Professor Barney
22|02 - Estudos e concursos||Atualidades e Outros|Turma exercicios - aula 01-07-09
23|02 - Estudos e concursos||Direito Constitucional|A democracia e seu impacto nas nomeacoes dos diretores das agencias reguladoras e ministros do STF - Claudia Turner e Mariana Prado
24|02 - Estudos e concursos||Direito Administrativo|TutCantAnt 0600219-23 - estudo - Min MCH - Mauricio
25|02 - Estudos e concursos||Direito Administrativo|Tutela de evidencia na acao de improbidade
26|02 - Estudos e concursos||Direito Processual Civil|Tutela especifica 104
27|02 - Estudos e concursos||Direito Eleitoral|Tutelas provisorias e impactos do novo CPC na Justica Eleitoral
28|02 - Estudos e concursos||Atualidades e Outros|TV Catecolaminergica
29|02 - Estudos e concursos||Atualidades e Outros|Is the CSI effect good science - Tom R Tyler
30|02 - Estudos e concursos||Atualidades e Outros|Tecnico de Financas e Controle Externo TCU 1996
31|02 - Estudos e concursos||Direito Constitucional|Ideologia no STF - analise empirica - Adelmar de Miranda Torres
32|02 - Estudos e concursos||Atualidades e Outros|UEPA 038-1
33|02 - Estudos e concursos||Atualidades e Outros|UEPA gabarito definitivo 038-1
34|02 - Estudos e concursos||Direito Administrativo|UFMG - DAII - 1a avaliacao A
35|02 - Estudos e concursos||Direito Administrativo|UFMG - DAII - 1a avaliacao B
36|02 - Estudos e concursos||Direito Previdenciário|UFMG - dissertacao - A previdencia do funcionalismo e o porque do enorme deficit
37|02 - Estudos e concursos||Direito Previdenciário|UFRJ - MBA - Previdencia publica e privada algumas perspectivas
38|02 - Estudos e concursos||Atualidades e Outros|Bitcoin a moeda na era digital - Fernando Ulrich
39|02 - Estudos e concursos||Direito do Trabalho|Ultra petita e adicional noturno
40|02 - Estudos e concursos||Direito Processual Civil|Ultra petita
41|02 - Estudos e concursos||Direito do Trabalho|Ultrapassada a prescricao
42|02 - Estudos e concursos||Direito Administrativo|Unidade 1 - conceito de improbidade administrativa
43|02 - Estudos e concursos||Direito Administrativo|Unidade 2 - improbidade administrativa
44|02 - Estudos e concursos||Direito Administrativo|Unidade 3 - improbidade administrativa
45|02 - Estudos e concursos||Direito Eleitoral|Unidade I - ilicitos eleitorais
46|02 - Estudos e concursos||Direito Administrativo|Unidade II - poder de policia
47|02 - Estudos e concursos||Direito Eleitoral|Unidade III - jurisprudencia do TSE
48|02 - Estudos e concursos||Atualidades e Outros|Unimed Itajuba especificacao de provas 2
49|02 - Estudos e concursos||Atualidades e Outros|Universidade Federal de Vicosa
