id|nat|tipo|materia|nomeNovo
1|02 - Estudos e concursos||Atualidades e Outros|Managing strategic change - final for circulation
2|02 - Estudos e concursos||Direito Civil|Mandato procuração e representação no novo Código Civil
3|02 - Estudos e concursos||Direito Eleitoral|mandato eletivo
4|02 - Estudos e concursos||Direito Eleitoral|mandato eletivo
5|02 - Estudos e concursos||Direito Eleitoral|mandato eletivo - notion
6|02 - Estudos e concursos||Atualidades e Outros|A República das milícias - Bruno Paes Manso
7|02 - Estudos e concursos||Atualidades e Outros|Manual Biblioteca Digital Fórum de Direito Público
8|02 - Estudos e concursos||Direito do Trabalho|Manual da NR17
9|02 - Estudos e concursos||Direito Processual Penal|Manual da Vara de Execuções Criminais
10|02 - Estudos e concursos||Atualidades e Outros|Manual de assistência
11|02 - Estudos e concursos||Atualidades e Outros|Manual de Atuação do Ministério Público
12|02 - Estudos e concursos||Atualidades e Outros|Manual de Atuação Funcional do Ministério Público
13|02 - Estudos e concursos||Atualidades e Outros|Manual de contabilidade
14|02 - Estudos e concursos||Direito Administrativo|Manual de Correição das Empresas Estatais
15|02 - Estudos e concursos||Direito Civil|Manual de Direito Civil - Flávio Tartuce - 2015
16|02 - Estudos e concursos||Direito Processual Civil|Manual de Direito Processual Civil - Daniel Assumpção
17|02 - Estudos e concursos||Direito Tributário|Manual de Direito Tributário - Alexandre Mazza - 2015
18|02 - Estudos e concursos||Português|Manual de Redação da Câmara dos Deputados
19|02 - Estudos e concursos||Português|Manual de Redação Oficial
20|02 - Estudos e concursos||Português|Manual de Redação Parlamentar e Legislativa do Senado
21|02 - Estudos e concursos||Português|Manual de Redação Parlamentar e Legislativa do Senado
22|02 - Estudos e concursos||Português|Manual de Redação Parlamentar e Legislativa
23|02 - Estudos e concursos||Português|Manual de Técnica Legislativa
24|02 - Estudos e concursos||Atualidades e Outros|Manual do Assessor
25|02 - Estudos e concursos||Atualidades e Outros|Manual do usuário - Direito Público
26|02 - Estudos e concursos||Atualidades e Outros|Manual estudando no exterior
27|02 - Estudos e concursos||Direito Tributário|Manual execução fazenda pública
28|02 - Estudos e concursos||Atualidades e Outros|Manual PROLEX
29|02 - Estudos e concursos||Português|Manual redação GMLRB
30|02 - Estudos e concursos||Português|Manual de elaboração de textos
31|02 - Estudos e concursos||Atualidades e Outros|Manual do usuário - empresa de transporte expresso internacional
32|02 - Estudos e concursos||Atualidades e Outros|Manual de normalização UFPR
33|02 - Estudos e concursos||Português|Manual de padronização de textos 2010
34|02 - Estudos e concursos||Atualidades e Outros|Mapa das comarcas de MG
35|02 - Estudos e concursos||Atualidades e Outros|Mapa dos municípios do Paraná
36|02 - Estudos e concursos||Direito Eleitoral|Brasil e Argentina comparados - Vitor Marchetti
37|02 - Estudos e concursos||Direito Eleitoral|Governança eleitoral - o modelo brasileiro de Justiça Eleitoral - Vitor Marchetti
38|02 - Estudos e concursos||Direito Eleitoral|O Supremo Tribunal Eleitoral - relação entre STF e TSE na governança eleitoral - Vitor Marchetti
39|02 - Estudos e concursos||Direito Eleitoral|Em busca da judicialização perdida - o TSE e o problema da accountability - Vitor Marchetti e Rafael Cortez
40|02 - Estudos e concursos||Direito Civil|O que é condomínio e suas diversas formas - Maria de Lourdes de Moura
41|02 - Estudos e concursos||Direito Constitucional|Mapeando o Supremo - posições dos ministros do STF na jurisdição constitucional 2012-2017 - Jeferson Mariano
42|02 - Estudos e concursos||Direito Processual Civil|Inversão do ônus da prova - Marinoni
43|02 - Estudos e concursos||Direito Processual Civil|Prova convicção e justificativa diante da tutela antecipatória - Marinoni
44|02 - Estudos e concursos||Atualidades e Outros|Law time particularity slowness - Karin van Marle - compactado
45|02 - Estudos e concursos||Atualidades e Outros|Law time particularity slowness - Karin van Marle
46|02 - Estudos e concursos||Atualidades e Outros|Law - Karin van Marle - tradução online
47|02 - Estudos e concursos||Direito Administrativo|A superação do ato administrativo autista - Floriano de Azevedo Marques Neto
48|02 - Estudos e concursos||Direito Eleitoral|Direito Eleitoral no EDD - Rodrigo Martiniano - grifado
49|02 - Estudos e concursos||Atualidades e Outros|O chefe político dos mais avançados republicanos - Julio de Castilhos - Carina Martiny
50|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - material 01
51|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - material 02
52|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - material 03
53|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - material 04
54|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - material 05
55|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - material 06
56|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões 01
57|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões 02
58|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões 03
59|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões 04
60|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões 05
61|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões 06
62|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - questões resolvidas 01
63|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - semana gratuita
64|02 - Estudos e concursos||Raciocínio Lógico e Matemática|Matemática financeira - tabela 01
65|02 - Estudos e concursos||Atualidades e Outros|Materiais - Maurício
66|02 - Estudos e concursos||Atualidades e Outros|Materiais para prova
67|02 - Estudos e concursos||Atualidades e Outros|Material 2
68|02 - Estudos e concursos||Atualidades e Outros|material 3
69|02 - Estudos e concursos||Atualidades e Outros|Material de apoio - aula 1 - LFG - Márcio Luis
70|02 - Estudos e concursos||Atualidades e Outros|Material de apoio - aula 3 - LFG - Márcio Luis
71|02 - Estudos e concursos||Atualidades e Outros|Material de apoio - aula 4 - LFG - Márcio Luis
72|02 - Estudos e concursos||Direito Processual Penal|Material processo penal - Geilza
73|02 - Estudos e concursos||Atualidades e Outros|Matéria 1o semestre 09
74|02 - Estudos e concursos||Atualidades e Outros|Matéria TJPR segunda fase
75|02 - Estudos e concursos||Atualidades e Outros|Matérias TJMG segunda instância
76|02 - Estudos e concursos||Atualidades e Outros|Maui Molokai e Lanai - DK Eyewitness Top 10 Travel Guides
77|02 - Estudos e concursos||Direito Constitucional|Judiciário como superego da sociedade - Ingeborg Maus - compactado
78|02 - Estudos e concursos||Atualidades e Outros|Súmulas do STF e do STJ anotadas e organizadas por assunto - Márcio André Lopes Cavalcante - 2a ed - 2017
79|02 - Estudos e concursos||Atualidades e Outros|MCT08 007 7
80|02 - Estudos e concursos||Atualidades e Outros|MCT08 gabarito definitivo 007 7
81|02 - Estudos e concursos||Atualidades e Outros|MDIC08 001 1
82|02 - Estudos e concursos||Atualidades e Outros|MDIC 2008 objetiva justificativas de alteração de gabarito
83|02 - Estudos e concursos||Atualidades e Outros|MDS cargo 5 contador - gabarito
84|02 - Estudos e concursos||Atualidades e Outros|MDS cargo 5 contador
85|02 - Estudos e concursos||Direito Administrativo|Direito administrativo e seus novos paradigmas - do ato ao processo - Odete Medauar
86|02 - Estudos e concursos||Direito Administrativo|Finalidades do processo administrativo - processualidade no Direito Administrativo - Odete Medauar
87|02 - Estudos e concursos||Direito Constitucional|Medida provisória - documento - importante
88|02 - Estudos e concursos||Direito Constitucional|Medida provisória - trancamento de pauta
89|02 - Estudos e concursos||Direito Constitucional|Medida provisória
90|02 - Estudos e concursos||Atualidades e Outros|Medidas macroprudenciais e a evolução do crédito em 2011
91|02 - Estudos e concursos||Direito Constitucional|Medidas provisórias - importante
92|02 - Estudos e concursos||Atualidades e Outros|Mediunidade - estudo e prática - programa 1
93|02 - Estudos e concursos||Atualidades e Outros|Mediunidade - estudo e prática - programa 2
