id|nat|tipo|materia|nomeNovo
11251|01 - Jurídico|Recursos|Eleitoral|AI 25275 - MG - acao declaratoria de nulidade - prestacao de contas - ausencia de intimacao pessoal - inexistencia de vicio - 09-2017 - JBS
11252|01 - Jurídico|Recursos|Eleitoral|AI 253782 - PA - propaganda eleitoral - pintura em muro - nao cotejo, reexame, retirada nao elide a multa - 04-2015 - MV
11253|01 - Jurídico|Recursos|Eleitoral|AI 254042 - RS - propaganda irregular, bem particular, retirada nao elide aplicacao de multa, Sum 83 STJ - 05-2015 - KTL
11254|01 - Jurídico|Recursos|Eleitoral|AI 25435 - PR - representacao 30-A, reexame, inelegibilidade afastada - 07-2014 - MV
11255|01 - Jurídico|Recursos|Eleitoral|AI 25507 - decisao - AIJE abuso - conduta vedada - nao comprovacao - 07-2015 - AM
11256|01 - Jurídico|Recursos|Eleitoral|AI 2567 - PR - documentos sigilosos + vista PGE + revoga segredo de justica - 10-2017 - MACV
11257|01 - Jurídico|Recursos|Eleitoral|AI 257417 - RS - propaganda eleitoral irregular, limite, extrapolacao, embargos opostos apos 24h, intempestividade reflexa, recursos posteriores - 06-2015 - KTL
11258|01 - Jurídico|Recursos|Eleitoral|AI 25861 - SP - ausencia de prequestionamento - 09-2016 - ACR
11259|01 - Jurídico|Recursos|Eleitoral|AI 259-34 - SP - Eleicoes 2016 - contas desaprovadas, AI repete razoes REspe, nao impugnou decisao agravada - 12-2018 - KCMR-LL
11260|01 - Jurídico|Recursos|Eleitoral|AI 26055 - RJ - propaganda antecipada, reexame, ausencia de divergencia - 02-2015 - AVB
11261|01 - Jurídico|Recursos|Eleitoral|AI 260617 - PA - propaganda eleitoral, bem particular - pintura em muro - Sum 182, ausencia divergencia jurisprudencial, retirada nao elide a multa - 03-2015 - NB
11262|01 - Jurídico|Recursos|Eleitoral|AI 260702 - PA - propaganda eleitoral, limite, extrapolacao, Sum 182 e 284, divergencia, nao demonstracao, justaposicao, reexame, fatos e provas - 09-2015 - KTL
11263|01 - Jurídico|Recursos|Eleitoral|AI 26116 - SP - prestacao de contas, exercicio financeiro, ausencia pressupostos, Sum 283 - 06-2015 - AVB
11264|01 - Jurídico|Recursos|Eleitoral|AI 262-92 - AP - excecao de suspeicao, ausencia de omissao, Sum 24, 27, 28 TSE, negativa de seguimento - TPR - LL
11265|01 - Jurídico|Recursos|Eleitoral|AI 2621 - despacho documentos sigilosos - SP - 06-2016 - TG
11266|01 - Jurídico|Recursos|Eleitoral|AI 26389 - abuso de poder politico - falta finalidade eleitoral - reexame - 02-2015 - BP
11267|01 - Jurídico|Recursos|Eleitoral|AI 264104 - MG - prestacao de contas, divida nao assumida pelo pp, desaprovacao - 11-2015 - AVB
11268|01 - Jurídico|Recursos|Eleitoral|AI 26489 - querela nullitatis, doacao acima do limite, reexame, Sum 26 e Sum 28 - ISNS
11269|01 - Jurídico|Recursos|Eleitoral|AI 265-94 - MG - representacao - doacao - pessoa fisica - teto isencao IR - inaplicabilidade - Sum 28 e 30 - 03 - LL
11270|01 - Jurídico|Recursos|Eleitoral|AI 26594 - MG - eleicoes 2016, representacao, doacao acima limite legal pessoa fisica, documentos sigilosos, vista a PGE - 05-2018 - KCMR
11271|01 - Jurídico|Recursos|Eleitoral|AI 26661 - PR - pesquisa eleitoral nao registrada, infirmou os fundamentos da decisao, provimento para aplicar multa - 08-2017 - LPV
11272|01 - Jurídico|Recursos|Eleitoral|AI 26689 - despacho documentos sigilosos - MT - 03-2016 - TG
11273|01 - Jurídico|Recursos|Eleitoral|AI 26689 - MT - doacao acima do limite legal, pessoa juridica, quebra sigilo fiscal, licitude da prova - 09-2016 - JV-AM
11274|01 - Jurídico|Recursos|Eleitoral|AI 26917 - RJ - representacao, propaganda antecipada, participacao em evento, caracterizada, revisao de fatos e provas - 07-2016 - JV
11275|01 - Jurídico|Recursos|Eleitoral|AI 269817 - CE - propaganda eleitoral, bem publico, notificacao, cumprimento parcial, reexame - 09-2016 - JV - AM
11276|01 - Jurídico|Recursos|Eleitoral|AgR AI 27016 - relatorio e voto - prestacao de contas de partido - reexame - ausencia cotejo - decisao mantida - 04-2015 - VSP
11277|01 - Jurídico|Recursos|Eleitoral|AI 27016 - RS - prestacao de contas - candidato - ausencia pressupostos - reexame - inaplicabilidade proporcionalidade - 07-2014 - VSP
11278|01 - Jurídico|Recursos|Eleitoral|AI 2704 - MG - despacho - documentos sigilosos - 11-2016 - AAS
11279|01 - Jurídico|Recursos|Eleitoral|AI 27060 - decisao - prestacao de contas - antecipacao de tutela - 08-2016 - TG
11280|01 - Jurídico|Recursos|Eleitoral|AI 27060 - MS - prestacao de contas, ausencia de indicacao de dispositivo violado, reexame - 05-2017 - TPR
11281|01 - Jurídico|Recursos|Eleitoral|AI 272570 - DF - prestacao de contas, candidata, nao prestadas, documentos minimos, provimento - 07-2016 - TPR
11282|01 - Jurídico|Recursos|Eleitoral|AI 273 - CE - AIME, abuso, nao configurado, Sum 182, reexame de fatos e provas - 01-2015 - AVB
11283|01 - Jurídico|Recursos|Eleitoral|AI 27338 - MG - representacao, conduta vedada, reexame de fatos e provas - 08-2014 - SM
11284|01 - Jurídico|Recursos|Eleitoral|AI 274-87 - SE - acao penal, prescricao, nega seguimento - MACV
11285|01 - Jurídico|Recursos|Eleitoral|AI 275 - PI - acao penal, corrupcao eleitoral, reenquadramento, absolvicao, art 368 VII CPP - 10-2016 - MACV - AT
11286|01 - Jurídico|Recursos|Eleitoral|AI 275 - PI - acao penal, corrupcao eleitoral, reenquadramento, absolvicao, art 368 VII CPP - 10-2016 - MACV
11287|01 - Jurídico|Recursos|Eleitoral|AI 275 - PI - acao penal, corrupcao eleitoral, reexame de fatos e provas - 10-2016 - MACV
11288|01 - Jurídico|Recursos|Eleitoral|AI 276 - PE - AIME, intempestividade reflexa, fax nao recebido - 08-2014 - JV
11289|01 - Jurídico|Recursos|Eleitoral|AI 2767 - MT - prestacao de contas - partido - suspensao fundo partidario - razoabilidade - 04-2016 - AAS - AM
11290|01 - Jurídico|Recursos|Eleitoral|AI 277 - SP - decisao - ausencia art 275 CE, materia fatica, ausencia prova robusta, divergencia - 12-2014 - NB
11291|01 - Jurídico|Recursos|Eleitoral|AI 277-27 - MT - pesquisa, divulgacao sem previo registro, intempestividade reflexa, litisconsorcio simples - 08-2018 - TCCB - LL - MFF
11292|01 - Jurídico|Recursos|Eleitoral|AI 277-70 - PR - propaganda partidaria, natureza administrativa, nao cabimento de REspe - 08-2018 - JV - LL
11293|01 - Jurídico|Recursos|Eleitoral|AI 277074 - DF - prestacao de contas, embargos de declaracao intempestivos, intempestividade reflexa do AI - 11-2015 - JV
11294|01 - Jurídico|Recursos|Eleitoral|AI 2779 - BA - conduta vedada, art 73 VI b, multa, reexame, carater protelatorio dos ED afastado, inovacao recursal - 08-2017 - AVB
11295|01 - Jurídico|Recursos|Eleitoral|AI 278 - decisao - prestacao de contas, contas julgadas nao prestadas, efeito suspensivo, indeferimento - 09-2016 - TPR
11296|01 - Jurídico|Recursos|Eleitoral|AI 278 - decisao - querela nullitatis, prestacao de contas, nao cabimento, reexame, Sum 30 TSE, nega seguimento - 07-2017 - TPR
11297|01 - Jurídico|Recursos|Eleitoral|AI 27859 - MG - representacao, propaganda negativa, internet, intempestividade do AI, interposicao fora do triduo legal - 08-2017 - TPR
11298|01 - Jurídico|Recursos|Eleitoral|AI 2787 - BA - intempestividade - doacao - 04-2015 - NB
11299|01 - Jurídico|Recursos|Eleitoral|AI 279097 - decisao - pedido de efeito suspensivo - indeferimento - Eleicoes 2014 - 02-2014 - JB - VSP
11300|01 - Jurídico|Recursos|Eleitoral|AI 279097 - MG - intimacao previa - juntada - documentos - preclusao - impossibilidade - juntada - sede recursal - 05-2015 - VSP
11301|01 - Jurídico|Recursos|Eleitoral|AI 281-76 - MG - pedido de baixa dos autos pela PGE, instrumentalidade das formas, nao demonstrou prejuizo, PGE pode suprir ausencia de manifestacao, celeridade - 07
11302|01 - Jurídico|Recursos|Eleitoral|AI 281-81 - CE - Eleicoes 2016, art 96 par 8 LEL, conversao prazo 24h em um dia - provimento - 11-2018 - KCMR-LL
11303|01 - Jurídico|Recursos|Eleitoral|AI 281-81 - MG - pedido de baixa dos autos pela PGE, instrumentalidade das formas, nao demonstrou prejuizo, PGE pode suprir ausencia de manifestacao, celeridade - 06
11304|01 - Jurídico|Recursos|Eleitoral|AI 28177 - AC 060374282 - MT - decisao - Eleicoes 2016 - efeito suspensivo, indeferimento - 11-2017 - AT
11305|01 - Jurídico|Recursos|Eleitoral|AI 28177 - MT - AIJE captacao ilicita de sufragio configurada, revisao de fatos e provas - nova eleicao - 05-2018 - JV-MFF-AO
11306|01 - Jurídico|Recursos|Eleitoral|AI 28353 - RJ - despacho documentos sigilosos + vistas a PGE - 07-2017 - KTL
11307|01 - Jurídico|Recursos|Eleitoral|AI 28353 - RJ - Paraty - voto MLRB
11308|01 - Jurídico|Recursos|Eleitoral|AI 28353 - RJ - relatorio e voto - representacao - Eleicoes 2016 parcial provimento - versao final BF
11309|01 - Jurídico|Recursos|Eleitoral|AI 28436 - AIJE - PR
11310|01 - Jurídico|Recursos|Eleitoral|AI 285-11 - CE - despacho, ausencia de procuracao, regularizacao - FGPC
11311|01 - Jurídico|Recursos|Eleitoral|AI 285-11 - CE - Eleicoes 2016, prefeito, propaganda antecipada, evento e carreata, ausencia de pedido explicito de voto, provimento do REspe - 03 - JRB-MFF BF
11312|01 - Jurídico|Recursos|Eleitoral|AI 285-11 - CE - Eleicoes 2016, prefeito, propaganda antecipada, evento e carreata, ausencia de pedido explicito de voto, provimento do REspe - 03
11313|01 - Jurídico|Recursos|Eleitoral|AI 285-11 - CE - procuracao, regularizacao apos parecer, nova vista a PGE - 03
11314|01 - Jurídico|Recursos|Eleitoral|AI 28534 - RJ - propaganda eleitoral antecipada, cerceamento do direito de defesa, ausencia de prequestionamento, reexame, nega seguimento - 07-2017 - TPR
11315|01 - Jurídico|Recursos|Eleitoral|AI 285778 - PR - prestacao de contas, candidato, regularidade comprometida, reexame, proporcionalidade nao incide - 01-2016 - JV
11316|01 - Jurídico|Recursos|Eleitoral|AI 2869 - SP - despacho - documentos sigilosos, parecer PGE - 08-2016 - KTL
11317|01 - Jurídico|Recursos|Eleitoral|AI 288413 - DF - prestacao de contas, contas nao prestadas, ausencia de prequestionamento, intimacao para sanar irregularidade, ampla defesa e contraditorio, nega seguimento - 06-2017 - TPR
11318|01 - Jurídico|Recursos|Eleitoral|AI 28889 - GO - decisao - ausencia de procuracao, intimacao, nao atendimento, nao conhecimento - 09-2017 - AAS
11319|01 - Jurídico|Recursos|Eleitoral|AI 28889 - GO - despacho - procuracao - regularizacao - ausencia de substabelecimento - art 76 NCPC - 08-2017 - AAS
11320|01 - Jurídico|Recursos|Eleitoral|AI 289052 - MG - prestacao de contas, candidato, ausencia pressupostos, Sum 283 STF - 03-2016 - JV
11321|01 - Jurídico|Recursos|Eleitoral|AI 28923 - decisao - intempestividade - assinatura digitalizada - 10-2015 - AM
11322|01 - Jurídico|Recursos|Eleitoral|AI 28932 - decisao - doacao acima do limite - pessoa juridica - 08-2016 - TG-JBS
11323|01 - Jurídico|Recursos|Eleitoral|AI 28932 - despacho documentos sigilosos - SP - 02-2016 - TG
11324|01 - Jurídico|Recursos|Eleitoral|AI 2904 - MG - prestacao de contas, desaprovacao, nao impugnacao, ausencia de cotejo, reexame de fatos e provas, nega seguimento - 09-2016 - TPR
11325|01 - Jurídico|Recursos|Eleitoral|AI 291-46 - SP - prestacao de contas, eleicoes 2016, recurso via fax - originais no TRE depois do prazo, inaplicabilidade da contagem em dias uteis - JV-MSP-JRB
11326|01 - Jurídico|Recursos|Eleitoral|AI 291-46 - SP - prestacao contas, vereador, desaprovacao, valor modico, proporcionalidade - recurso provido, aprovadas com ressalvas - 03
11327|01 - Jurídico|Recursos|Eleitoral|AI 29147 - GO - regularizar representacao - LL
11328|01 - Jurídico|Recursos|Eleitoral|AI 29147 - GO - AIJE, conduta vedada, irregularidade de representacao, procuracao deficiente, oportunidade de regularizacao na instancia ordinaria - 12-2017 - JV
11329|01 - Jurídico|Recursos|Eleitoral|AI 292-34 - PB - RCED, inelegibilidade reflexa por parentesco - coisa julgada - 08-2018 - JV - LL
11330|01 - Jurídico|Recursos|Eleitoral|AI 29203 - despacho - suspeicao - 07-2014 - BP
11331|01 - Jurídico|Recursos|Eleitoral|AI 29219 - MT - propaganda partidaria - primeiro semestre 2014, segundo semestre, ano eleitoral, prejuizo - 11-2014 - MV
11332|01 - Jurídico|Recursos|Eleitoral|AI 29228 - BA - decisao - propaganda eleitoral - nao conhecimento - 08-2017 - LRF
11333|01 - Jurídico|Recursos|Eleitoral|AI 29257 - MG - acao declaratoria de nulidade, prestacao de contas, nao prestadas, intimacao para regularizar, inercia - 06-2017 - JV
11334|01 - Jurídico|Recursos|Eleitoral|AI 293-64 - eleicoes 2016 - litisconsorcio, art 41-A, gravacao ambiental, captacao ilicita - PAA - RMG - retorno para ajuste
11335|01 - Jurídico|Recursos|Eleitoral|AI 2936-09 - falta de impugnacao especifica e de indicacao do dispositivo
11336|01 - Jurídico|Recursos|Eleitoral|AI 293881 - PA - propaganda eleitoral, ausencia pressupostos, Sum 284, limite, 4m2, extrapolacao, previo conhecimento, reexame, fatos e provas - 04-2015 - KTL
11337|01 - Jurídico|Recursos|Eleitoral|AI 29392 - decisao - AIJE art 41-A - materia fatica - 04-2015 - AM
11338|01 - Jurídico|Recursos|Eleitoral|AI 294-42 - BA - despacho, substabelecimento com assinatura digitalizada, regularizacao - JV
11339|01 - Jurídico|Recursos|Eleitoral|AI 294-42 - BA - pedido de baixa dos autos pela PGE, instrumentalidade das formas, nao demonstrou prejuizo, PGE pode suprir ausencia de manifestacao, celeridade - 07
11340|01 - Jurídico|Recursos|Eleitoral|AI 294-42 - BA - prestacao de contas, eleicoes 2016, regularidade representacao, ausencia de omissao, ausencia prequestionamento - JV-MSP-JRB JR
11341|01 - Jurídico|Recursos|Eleitoral|AI 294357 - despacho - vista a PGE - 06-2015 - BP
11342|01 - Jurídico|Recursos|Eleitoral|AI 2947 - SP - propaganda, intempestividade reflexa, prazo de 24 horas - 07-2017 - JV
11343|01 - Jurídico|Recursos|Eleitoral|AI 295605 - PA - propaganda eleitoral irregular, ausencia de procuracao, subscritor do REspe - 05-2015 - KTL
