id|nat|tipo|materia|nomeNovo
2751|01 - Jurídico|Despachos e votos|Outros|relatorio e voto 2
2752|01 - Jurídico|Despachos e votos|Outros|relatorios - sessao de julgamento por meio eletronico - 14 a 20-02
2753|01 - Jurídico|Despachos e votos|Eleitoral|REL e VOTO - REspe 39860 - doacao acima do limite - sociedade em conta de participacao - Brasilia-DF
2754|01 - Jurídico|Despachos e votos|Eleitoral|REL e VOTO - RO 72569 - inelegibilidade - alinea g - consorcio intermunicipal - nega provimento - SP
2755|01 - Jurídico|Despachos e votos|Eleitoral|RP 55353 - VOTO-VISTA - propaganda antecipada - pronunciamento oficial radio e tv - improcedencia - Dilma
2756|01 - Jurídico|Despachos e votos|Eleitoral|representacoes reclamacoes e direito de resposta - minuta relatorio e voto - JR-MFF
2757|01 - Jurídico|Despachos e votos|Eleitoral|representacoes reclamacoes e direito de resposta - minuta relatorio e voto - JR
2758|01 - Jurídico|Despachos e votos|Eleitoral|REspe 81719 e 81634 - VOTO-VISTA - ilicitos configuracao beneficiario abuso somente cassacao diploma - SP - 12-2017 - KTL
2759|01 - Jurídico|Despachos e votos|Eleitoral|HC 4405 - VOTO-VISTA - flagrante preparado - vinganca - gravacao ambiental - Herval D'Oeste-SC - revisado
2760|01 - Jurídico|Despachos e votos|Eleitoral|RO 807506 - REL VOTO - abuso religioso - santinhos - panfletos - distribuicao em templo - Rio de Janeiro-RJ - revisado
2761|01 - Jurídico|Despachos e votos|Eleitoral|RMS 0600100-50 - despacho - ausencia de procuracao - PJe - PB - LCMB-SNV
2762|01 - Jurídico|Despachos e votos|Eleitoral|RMS 12007 - DESPACHO - documentos sigilosos - AM - 07-2014
2763|01 - Jurídico|Despachos e votos|Eleitoral|RMS 71545 - ED - RELATORIO E VOTO - desprovimento dos embargos por ausencia de omissao - 05-2015 - BP
2764|01 - Jurídico|Despachos e votos|Eleitoral|RMS 0600070-04 - DESPACHO - parecer a PGE - RJ - PAA-SNV
2765|01 - Jurídico|Despachos e votos|Eleitoral|RP 0600028-80 - despacho - atualizacao representacao processual Jair Bolsonaro - eleicoes 2018 - DF - KCMR-MFF
2766|01 - Jurídico|Despachos e votos|Eleitoral|RP 0600028-80 - despacho - atualizacao representacao processual Jair Bolsonaro - eleicoes 2018 - DF - KCMR-MFF v2
2767|01 - Jurídico|Despachos e votos|Eleitoral|RP 0600557-36 - DESPACHO - notificacao defesa representacao contas - PMDB - 02-2017 - AG
2768|01 - Jurídico|Despachos e votos|Eleitoral|RP 0601029-03 - despacho - atualizacao representacao processual Jair Bolsonaro - eleicoes 2018 - DF - KCMR-MFF
2769|01 - Jurídico|Despachos e votos|Eleitoral|RP 0601556-52 - despacho - vista as partes - vista a PGE - DF - MACV-SNV - JR
2770|01 - Jurídico|Despachos e votos|Eleitoral|RP 0601556-52 - despacho - vista as partes - vista a PGE - DF - MACV
2771|01 - Jurídico|Despachos e votos|Eleitoral|RP 0601556-52 - despacho - atualizacao representacao processual Jair Bolsonaro - eleicoes 2018 - DF - KCMR-MFF
2772|01 - Jurídico|Despachos e votos|Eleitoral|RP 1198-78 - conduta vedada - Dilma Rousseff Michel Temer e outros - eleicoes 2014 - DF - rel KCMR e LGSV voto VSA - RMG
2773|01 - Jurídico|Despachos e votos|Eleitoral|RP 329675 - VOTO-VISTA - conduta vedada - uso palacio - propaganda - Dilma Lula - Brasilia-DF
2774|01 - Jurídico|Despachos e votos|Eleitoral|RP 846 - DESPACHO - representacao - art 30-A - 02-2015 - VSP
2775|01 - Jurídico|Despachos e votos|Eleitoral|RP 846 - DESPACHO - vista PGE - 08-2015 - NB
2776|01 - Jurídico|Despachos e votos|Eleitoral|RP 119878 - DESPACHO - distribuicao duvida submissao a Presidente do Tribunal - DF - 03-2016 - AVB
2777|01 - Jurídico|Despachos e votos|Eleitoral|RP 177034 - DESPACHO - distribuicao duvida submissao a Presidente do Tribunal - DF - 03-2016 - AVB
2778|01 - Jurídico|Despachos e votos|Eleitoral|RP 32663 - VOTO-VISTA - propaganda extemporanea - pronunciamento em cadeia nacional - provimento - DF - 09-2014 - AVB
2779|01 - Jurídico|Despachos e votos|Eleitoral|RP 846 - DESPACHO - distribuicao duvida submissao a Presidente do Tribunal - DF - 11-2015 - AVB
2780|01 - Jurídico|Despachos e votos|Eleitoral|RP 1198-78 - despacho - DF - VSA-RMG - JR
2781|01 - Jurídico|Despachos e votos|Eleitoral|RP 119878 - DESPACHO - alegacoes finais - 10-2017 - AVB
2782|01 - Jurídico|Despachos e votos|Eleitoral|RP 282-73.2016.6.00.0000 - voto - DF
2783|01 - Jurídico|Despachos e votos|Eleitoral|RP 289-65.2016.6.00.0000 - ED - relatorio e voto - DF
2784|01 - Jurídico|Despachos e votos|Eleitoral|RP 291-35.2016.6.00.0000 - ED - relatorio e voto - DF
2785|01 - Jurídico|Despachos e votos|Eleitoral|RPP 153572 - RELATORIO e VOTO - alteracao estatutaria - PEN - deferimento - DF
2786|01 - Jurídico|Despachos e votos|Eleitoral|RPP 17211 - DESPACHO - encaminhar para Secretaria Judiciaria para diligencias - 09-2015 - NB
2787|01 - Jurídico|Despachos e votos|Eleitoral|RPP 84368 - RELATORIO E VOTO - alteracao estatutaria - Partido Novo - deferimento - DF
2788|01 - Jurídico|Despachos e votos|Eleitoral|RPP 1286-49 - RELATORIO E VOTO - contribuicao obrigatoria - destinacao do patrimonio - prazo orgaos provisorios - alteracao estatutaria - parcial deferimento - DF - PAA
2789|01 - Jurídico|Despachos e votos|Eleitoral|RPP 1554-73 - RELATORIO E VOTO - alteracao estatutaria - deferimento - DF - PAA-LL-AO - BF
2790|01 - Jurídico|Despachos e votos|Eleitoral|RPP 1554-73 - RELATORIO E VOTO - alteracao estatutaria - deferimento - DF - PAA-LL - v1
2791|01 - Jurídico|Despachos e votos|Eleitoral|RPP 1554-73 - RELATORIO E VOTO - alteracao estatutaria - deferimento - DF - PAA-LL
2792|01 - Jurídico|Despachos e votos|Eleitoral|RPP 17211 - Despacho - novos documentos analise orgao tecnico - DF - 07-2016 - KTL
2793|01 - Jurídico|Despachos e votos|Eleitoral|RPP 17211 - Despacho - novos documentos analise orgao tecnico parecer MPE - DF - 03-2016 - KTL
2794|01 - Jurídico|Despachos e votos|Eleitoral|RPP 27879-03 - RELATORIO E VOTO - alteracao estatutaria - deferimento - DF - PAA-LL - JR
2795|01 - Jurídico|Despachos e votos|Eleitoral|RP 55353 - Recurso - relatorio revisado e voto
2796|01 - Jurídico|Despachos e votos|Outros|solicitacao comunicacoes - relatorio voto
2797|01 - Jurídico|Despachos e votos|Previdenciário|STJ - Voto - recurso repetitivo - aposentadoria especial - eletriciarios
2798|01 - Jurídico|Despachos e votos|Previdenciário|STJ - Voto-Vista - recurso repetitivo - aposentadoria especial - eletriciarios
2799|01 - Jurídico|Despachos e votos|Eleitoral|TSE - RO 224661 - voto - Amazonas - MLRB - vF
2800|01 - Jurídico|Despachos e votos|Eleitoral|TutCautAnt 0600219-23 - VOTO
2801|01 - Jurídico|Despachos e votos|Eleitoral|ED-AgR-REspe 8353 - registro - alinea l - rejulgamento - questao de ordem - indivisibilidade da chapa - Sao Luis de Montes Belos-GO - v2
2802|01 - Jurídico|Despachos e votos|Eleitoral|REspe 12552 - REL E VOTO - registro - inelegibilidade - terceiro mandato grupo familiar - Guamare-RN - v2
2803|01 - Jurídico|Despachos e votos|Eleitoral|REspe 100327 - REL E VOTO - gravacao ambiental - licitude - Serra Negra-SP - v2
2804|01 - Jurídico|Despachos e votos|Eleitoral|REspe 14153 - REL E VOTO - registro - alinea g - anulacao - decreto - casuismo - Novo Aripuana-AM - v2
2805|01 - Jurídico|Despachos e votos|Eleitoral|RO 93234 - VOTO-VISTA - litispendencia - AIJE e captacao ilicita de sufragio - Sao Paulo-SP - v2
2806|01 - Jurídico|Despachos e votos|Eleitoral|AgR-REspe 9827 - VOTO-VISTA - registro - inelegibilidade - alinea g - Rio Crespo-RO - versao 2
2807|01 - Jurídico|Despachos e votos|Eleitoral|REspe 12667 - REL E VOTO - registro - desincompatibilizacao - fiscal de posturas - 6 meses - Ponto Belo-ES - versao 2
2808|01 - Jurídico|Despachos e votos|Eleitoral|REspe 13348 - VOTO-VISTA - AIJE - abuso - configuracao - Marcos Parente-PI - versao 2
2809|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4969 - RELATORIO E VOTO - registro - inelegibilidade - alinea g - precatorios - Braganca Paulista-SP - versao 2
2810|01 - Jurídico|Despachos e votos|Eleitoral|REspe 13807 - REL E VOTO - doacao - pessoa fisica - declaracao retificadora - oportunismo - Sao Paulo-SP - versao final
2811|01 - Jurídico|Despachos e votos|Eleitoral|REspe 9707 - REL E VOTO - registro - prefeito - alinea l - lesao ao erario - enriquecimento ilicito - Pirai do Sul-PR - versao final
2812|01 - Jurídico|Despachos e votos|Trabalhista|LT 2378 - VOTO-VISTA - substituicao - devedor contumaz - BA - VF2
2813|01 - Jurídico|Despachos e votos|Eleitoral|VIEIRA Tarcisio - democracia participativa - o exercicio da cidadania para alem do direito ao voto
2814|01 - Jurídico|Despachos e votos|Eleitoral|VIEIRA Tarcisio - pesquisas de intencao de voto - efeitos sobre o eleitorado
2815|01 - Jurídico|Despachos e votos|Outros|VOGAL 00024205820064013700 6
2816|01 - Jurídico|Despachos e votos|Eleitoral|Voto - REspe 19392 - fraude a cota de genero - Valenca do Piaui - v fin - BF
2817|01 - Jurídico|Despachos e votos|Constitucional|Voto - consulta reeleicao senador metade mandato
2818|01 - Jurídico|Despachos e votos|Outros|voto de casamento
2819|01 - Jurídico|Despachos e votos|Constitucional|Voto do Ministro Luiz Fux na ADI 5394
2820|01 - Jurídico|Despachos e votos|Eleitoral|Voto escrito - RO Amapa
2821|01 - Jurídico|Despachos e votos|Administrativo|MS TJPR - voto vencedor - TPT Maringa
2822|01 - Jurídico|Despachos e votos|Administrativo|MS TJPR - voto vencido - TPT Maringa
2823|01 - Jurídico|Despachos e votos|Penal|Voto-Vista - AgR-REspe 42-10 - acao penal - corrupcao eleitoral - dosimetria da pena - retificacao ex officio - SE - MACV
2824|01 - Jurídico|Despachos e votos|Penal|Voto-Vista - REspe 42-10 - acao penal - corrupcao eleitoral - dosimetria da pena - retificacao ex officio - SE - MACV-SNV - RevMFF - BF
2825|01 - Jurídico|Despachos e votos|Outros|Voto-vista 75-86 - HNS
2826|01 - Jurídico|Despachos e votos|Eleitoral|Voto-Vista AgR no AI 6259
2827|01 - Jurídico|Despachos e votos|Eleitoral|RO 50406 - Voto-Vista - Cuiaba-MT - MDT
2828|01 - Jurídico|Despachos e votos|Administrativo|PA 640-43 - VOTO-VISTA - regulamentacao redistribuicao e remocao - 02-2018 - RASL-AT
2829|01 - Jurídico|Despachos e votos|Administrativo|PA 640-43 - VOTO-VISTA - regulamentacao redistribuicao e remocao - 02-2018 - RASL
2830|01 - Jurídico|Despachos e votos|Eleitoral|REspe 10975 - Voto-Vista
2831|01 - Jurídico|Despachos e votos|Eleitoral|REspe 317-43 - voto-vista - Petrolina-PE - revisado
2832|01 - Jurídico|Despachos e votos|Eleitoral|REspe 7508 - Voto-Vista
2833|01 - Jurídico|Despachos e votos|Eleitoral|REspe 46996 - Voto-vista - demais alegacoes - MFF - BF
2834|01 - Jurídico|Despachos e votos|Eleitoral|REspe 46996 - Voto-vista - gravacao ambiental ilicita - provimento - rel Min Napoleao Nunes - 2
2835|01 - Jurídico|Despachos e votos|Eleitoral|REspe 46996 - Voto-vista - gravacao ambiental ilicita - provimento parcial - rel Min Napoleao Nunes - S 24 - MFF
2836|01 - Jurídico|Despachos e votos|Eleitoral|REspe 46996 - Voto-vista - gravacao ambiental ilicita - provimento parcial - rel Min Napoleao Nunes
2837|01 - Jurídico|Despachos e votos|Eleitoral|REspe 46996 - Voto-vista - gravacao ambiental ilicita - rel Min Napoleao Nunes
2838|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4297 - VOTO-VISTA - eleicoes suplementares - eleito candidato que deu causa a nulidade - MFF-ORN - vF - AO
2839|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4297 - VOTO-VISTA - eleicoes suplementares - eleito candidato que deu causa a nulidade - MFF-ORN - vF
2840|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4297 - VOTO-VISTA - eleicoes suplementares - eleito candidato que deu causa a nulidade - MFF-ORN - vF2
2841|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4297 - VOTO-VISTA - resumo do voto - 2
2842|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4297 - VOTO-VISTA - resumo do voto
2843|01 - Jurídico|Despachos e votos|Eleitoral|REspe 4297 - VOTO-VISTA
2844|01 - Jurídico|Despachos e votos|Eleitoral|RMS 0600481-26 e 0600564-42 - Voto-vista - clausula de desempenho nao atingida - desprovimento - MACV
2845|01 - Jurídico|Despachos e votos|Eleitoral|REspe 545-88 - Voto-Vista - HNS
