id|nat|tipo|materia|nomeNovo
15751|01 - Jurídico|Recursos|Eleitoral|REspe 296004 - RRC juntada de documentos em embargos novo entendimento retorno dos autos - RJ - 09-2014 - KTL
15752|01 - Jurídico|Recursos|Eleitoral|REspe 29632 - RCC recurso eleitoral no lugar de REspe ausencia de fundamentacao Sum 27 ausencia de cotejo Sum 28 ausencia impugnacao decisao Sum 26 - SP - 12-2016 - MACV
15753|01 - Jurídico|Recursos|Eleitoral|REspe 296356 - RRC desincompatibilizacao embargos intempestivos intempestividade reflexa do REspe - RJ - 09-2014 - AVB
15754|01 - Jurídico|Recursos|Eleitoral|REspe 29643 - RRC desincompatibilizacao alinea i contrato clausulas uniformes reexame documento novo inadmissibilidade - 11-2016 - AT
15755|01 - Jurídico|Recursos|Eleitoral|REspe 29664 - RRC domicilio eleitoral nao comprovacao necessidade de registro formal - SP - 10-2016 - AVB
15756|01 - Jurídico|Recursos|Eleitoral|REspe 29678 - despacho pedido assistencia intimacao - MA - 04-2017 - KTL
15757|01 - Jurídico|Recursos|Eleitoral|REspe 29678 - RRC alinea l inelegibilidade configuracao reexame fatos e provas violacao 275 inexistencia - MA - 05-2017 - KTL
15758|01 - Jurídico|Recursos|Eleitoral|REspe 297133 - RRC intempestividade recursal simples - RJ - 08-2014 - MV
15759|01 - Jurídico|Recursos|Eleitoral|REspe 297133 - AgR relatorio e voto intempestividade etiqueta protocolo fe-publica prova em contrario - RJ - 09-2014 - JB - VSP
15760|01 - Jurídico|Recursos|Eleitoral|REspe 297655 - RRC desincompatibilizacao complementou documento em sede de ED provimento - RJ - 09-2014 - JV
15761|01 - Jurídico|Recursos|Eleitoral|REspe 297825 - decisao art 275 CE omissao configurada novo entendimento sobre juntada de documentos - 09-2014 - BP
15762|01 - Jurídico|Recursos|Eleitoral|REspe 2987 - despacho documentos sigilosos vista a PGE - MS - 02-2017 - AAS
15763|01 - Jurídico|Recursos|Eleitoral|REspe 298954 - decisao RO complementacao de documento anteriormente juntado desincompatibilizacao - 09-2014 - BP
15764|01 - Jurídico|Recursos|Eleitoral|REspe 3-34 - denuncia recebida quando estava cassado ausencia de violacao a prerrogativa de foro - ORN AO
15765|01 - Jurídico|Recursos|Eleitoral|REspe 300-33 - abuso de poder e conduta vedada Sum 24 e 27 - LCMB
15766|01 - Jurídico|Recursos|Eleitoral|REspe 300-33 - ausencia de voto divergente violacao a ampla defesa - LCMB - MFF
15767|01 - Jurídico|Recursos|Eleitoral|REspe 300083 - complementacao de documento anteriormente juntado dissidio ementa prequestionamento - 09-2014 - BP
15768|01 - Jurídico|Recursos|Eleitoral|REspe 300168 - RRC ausencia filiacao partidaria prequestionamento cotejo documentos unilaterais Sum 20 - RJ - 09-2014 - AVB
15769|01 - Jurídico|Recursos|Eleitoral|REspe 301115 - RRC intempestividade recursal simples - RJ - 08-2014 - MV
15770|01 - Jurídico|Recursos|Eleitoral|REspe 301467 - complementacao de documento anteriormente juntado - 09-2014 - BP
15771|01 - Jurídico|Recursos|Eleitoral|REspe 30162 - propaganda eleitoral irregular emissora tv conduta vedada intempestividade reflexa - MT - 09-2015 - KTL
15772|01 - Jurídico|Recursos|Eleitoral|REspe 302-08 - prestacao de contas provimento aprovacao com ressalvas - RN - JMRG2 - MFF - AO
15773|01 - Jurídico|Recursos|Eleitoral|REspe 302-08 - prestacao de contas provimento aprovacao com ressalvas - RN - JMRG2
15774|01 - Jurídico|Recursos|Eleitoral|REspe 30232 - RRC certidao criminal positiva ausencia de apresentacao de certidoes de objeto e pe - SP - 11-2016 - JV
15775|01 - Jurídico|Recursos|Eleitoral|REspe 30298 - relatorio e voto conduta vedada abuso manutencao do acordao - Laranjal do Jari-AP - 01-2015 - MV
15776|01 - Jurídico|Recursos|Eleitoral|REspe 30298 - relatorio e voto conduta vedada abuso manutencao do acordao - Laranjal do Jari-AP - 01-2015 - MV (2)
15777|01 - Jurídico|Recursos|Eleitoral|REspe 30298 - relatorio e voto conduta vedada abuso manutencao do acordao - Laranjal do Jari-AP - 01-2015 - MV
15778|01 - Jurídico|Recursos|Eleitoral|REspe 30298 - despacho contraditorio juntada de documentos - Laranjal do Jari - 06-2015
15779|01 - Jurídico|Recursos|Eleitoral|REspe 30298 - pedido de efeito suspensivo na propria peca recursal indeferimento - 06-2014 - MV
15780|01 - Jurídico|Recursos|Eleitoral|REspe 303021 - RRC juntada documentos em embargos novo entendimento retorno autos intimacao reexame - RJ - 09-2014 - AVB
15781|01 - Jurídico|Recursos|Eleitoral|REspe 303373 - RRC RO desincompatibilizacao juntada documento complementacao provimento - RJ - 09-2014 - AVB
15782|01 - Jurídico|Recursos|Eleitoral|REspe 30341 - RRC embargos intempestivos intempestividade reflexa do REspe - MA - 09-2014 - KTL
15783|01 - Jurídico|Recursos|Eleitoral|REspe 30409 - decisao RRC quitacao eleitoral contas nao prestadas - eleicao 2016 - SP - 12-2016 - JV
15784|01 - Jurídico|Recursos|Eleitoral|REspe 304235 - RRC embargos intempestivos intempestividade reflexa do REspe - RJ - 09-2014 - KTL
15785|01 - Jurídico|Recursos|Eleitoral|REspe 304320 - RRC embargos intempestivos intempestividade reflexa do REspe - RJ - 09-2014 - KTL
15786|01 - Jurídico|Recursos|Eleitoral|REspe 30447 - decisao irregularidade da representacao processual - 08-2015 - AM
15787|01 - Jurídico|Recursos|Eleitoral|REspe 305-46 - despacho juntada fato superveniente intimacao manifestacao em 5 dias art 933 CPC - 10-2018 - KCMR - MFF
15788|01 - Jurídico|Recursos|Eleitoral|REspe 30546
15789|01 - Jurídico|Recursos|Eleitoral|REspe 30676 - decisao RRC candidato nao escolhido na convencao substituicao invalida reexame - eleicao 2016 - SP - 12-2016 - JV
15790|01 - Jurídico|Recursos|Eleitoral|REspe 30827 - MZM
15791|01 - Jurídico|Recursos|Eleitoral|REspe 30827 - DRAP coligacao ilegitimidade inclusao de novo partido anuencia nega seguimento - PR - TPR
