id|nat|tipo|materia|nomeNovo
1|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13812
2|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13840
3|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 10811 - 01-08-2014
4|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolos 13525 13529 e 13532 - 01-08-2016
5|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolos 13546 e 13547 - 02-08-2016
6|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13558 - 09-08-2016
7|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13594 - 10-08-2016
8|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13551 - 11-08-2016
9|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13588 - 16-08-2016
10|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolos 10723 10738 10739 10740 10741 10755 10762 - 17-07-2014
11|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 13608 - 17-08-2016
12|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolos 13603 13604 e 13610 - 18-08-2016
13|03 - Administrativo||Comunicações internas|Retorno Itaú - protocolo 10747 - 21-07-2014
14|03 - Administrativo||Comunicações internas|Retorno Portal de Documentos - protocolo 13717
15|03 - Administrativo||Comunicações internas|Retorno Portal de Documentos - protocolo 13733 - outubro 2016
16|03 - Administrativo||Outros|Revalidação PROLEX - 14-07-2016
17|03 - Administrativo||Outros|Revalidação PROLEX - 30-07-2015
18|03 - Administrativo||Portarias e resoluções|RI Almenara - abril 2012
19|03 - Administrativo||Portarias e resoluções|RI Barão dos Cocais - abril 2012
20|03 - Administrativo||Portarias e resoluções|RI Belo Vale - abril 2012
21|03 - Administrativo||Portarias e resoluções|RI Belo Vale - março 2012
22|03 - Administrativo||Portarias e resoluções|RI Brumadinho - maio 2012
23|03 - Administrativo||Portarias e resoluções|RI Ervália - janeiro 2012
24|03 - Administrativo||Portarias e resoluções|RI Ervália - maio 2012
25|03 - Administrativo||Portarias e resoluções|RI Francisco Sá - abril 2012
26|03 - Administrativo||Portarias e resoluções|RI Francisco Sá - março 2012
27|03 - Administrativo||Portarias e resoluções|RI Itaguara - abril 2012
28|03 - Administrativo||Portarias e resoluções|RI Itaguara - março 2012
29|03 - Administrativo||Portarias e resoluções|RI Itaúna - abril 2012
30|03 - Administrativo||Portarias e resoluções|RI Jacinto - dezembro 2011
31|03 - Administrativo||Portarias e resoluções|RI Jacinto - novembro 2011
32|03 - Administrativo||Portarias e resoluções|RI Janaúba - abril 2012
33|03 - Administrativo||Portarias e resoluções|RI Janaúba - março 2012
34|03 - Administrativo||Portarias e resoluções|RI Nanuque - março 2012
35|03 - Administrativo||Portarias e resoluções|RI Nanuque - abril 2012
36|03 - Administrativo||Portarias e resoluções|RI Natércia - abril 2012
37|03 - Administrativo||Portarias e resoluções|RI Natércia - março 2012
38|03 - Administrativo||Portarias e resoluções|RI Pedra Azul - dezembro 2011
39|03 - Administrativo||Portarias e resoluções|RI Pedra Azul - janeiro 2012
40|03 - Administrativo||Portarias e resoluções|RI Perdizes - fevereiro 2012
41|03 - Administrativo||Portarias e resoluções|RI Perdizes - janeiro 2012
42|03 - Administrativo||Portarias e resoluções|RI Rio Casca - abril 2012
43|03 - Administrativo||Portarias e resoluções|RI São João do Paraíso - abril 2012
44|03 - Administrativo||Portarias e resoluções|RI São João do Paraíso - março 2012
45|03 - Administrativo||Portarias e resoluções|RI São João Evangelista - abril 2012
46|03 - Administrativo||Portarias e resoluções|RI São João Evangelista - maio 2012
47|03 - Administrativo||Portarias e resoluções|RI Tombos - abril 2012
48|03 - Administrativo||Portarias e resoluções|RI Tombos - julho 2011
49|03 - Administrativo||Portarias e resoluções|RI Tombos - março 2012
50|03 - Administrativo||Portarias e resoluções|Regimento Interno STF
51|03 - Administrativo||Portarias e resoluções|Regimento Interno STJ
52|03 - Administrativo||Portarias e resoluções|Regimento Interno TRT
53|03 - Administrativo||Portarias e resoluções|RI Bueno Brandão
54|03 - Administrativo||Portarias e resoluções|RI Conquista
55|03 - Administrativo||Portarias e resoluções|RI Cruzília
56|03 - Administrativo||Portarias e resoluções|RI Curvelo
57|03 - Administrativo||Portarias e resoluções|RI Lagoa Santa
58|03 - Administrativo||Portarias e resoluções|RI Paraguaçu
59|03 - Administrativo||Portarias e resoluções|RI Rio Paranaíba
60|03 - Administrativo||Portarias e resoluções|RI Virginópolis
61|03 - Administrativo||Listas e planilhas|Rol ANS
62|03 - Administrativo||Outros|Roteiro de elaboração de relatório
63|03 - Administrativo||Outros|Roteiro do negociador para locação de novos imóveis
64|03 - Administrativo||Listas e planilhas|RTDCPJ Aimorés
65|03 - Administrativo||Listas e planilhas|RTDCPJ Alpinópolis
66|03 - Administrativo||Listas e planilhas|RTDCPJ Além Paraíba
67|03 - Administrativo||Listas e planilhas|RTDCPJ Areado
68|03 - Administrativo||Listas e planilhas|RTDCPJ Bambuí
69|03 - Administrativo||Listas e planilhas|RTDCPJ Boa Esperança
70|03 - Administrativo||Listas e planilhas|RTDCPJ Bocaiúva
71|03 - Administrativo||Listas e planilhas|RTDCPJ Brumadinho
72|03 - Administrativo||Listas e planilhas|RTDCPJ Camanducaia
73|03 - Administrativo||Listas e planilhas|RTDCPJ Cambuí
74|03 - Administrativo||Listas e planilhas|RTDCPJ Campanha
75|03 - Administrativo||Listas e planilhas|RTDCPJ Campestre
76|03 - Administrativo||Listas e planilhas|RTDCPJ Campina Verde
77|03 - Administrativo||Listas e planilhas|RTDCPJ Campos Gerais
78|03 - Administrativo||Listas e planilhas|RTDCPJ Candeias
79|03 - Administrativo||Listas e planilhas|RTDCPJ Capinópolis
80|03 - Administrativo||Listas e planilhas|RTDCPJ Carandaí
81|03 - Administrativo||Listas e planilhas|RTDCPJ Carmo do Paranaíba
82|03 - Administrativo||Listas e planilhas|RTDCPJ Conceição do Mato Dentro
83|03 - Administrativo||Listas e planilhas|RTDCPJ Conselheiro Lafaiete
84|03 - Administrativo||Listas e planilhas|RTDCPJ Corinto
85|03 - Administrativo||Listas e planilhas|RTDCPJ Cruzília
86|03 - Administrativo||Listas e planilhas|RTDCPJ Cássia
87|03 - Administrativo||Listas e planilhas|RTDCPJ Francisco Sá
88|03 - Administrativo||Listas e planilhas|RTDCPJ Ibirité
89|03 - Administrativo||Listas e planilhas|RTDCPJ Igarapé
90|03 - Administrativo||Listas e planilhas|RTDCPJ Itabirito
91|03 - Administrativo||Listas e planilhas|RTDCPJ Itambacuri
92|03 - Administrativo||Listas e planilhas|RTDCPJ Itapecerica
93|03 - Administrativo||Listas e planilhas|RTDCPJ Jequitinhonha
94|03 - Administrativo||Listas e planilhas|RTDCPJ Lajinha
95|03 - Administrativo||Listas e planilhas|RTDCPJ Luz
96|03 - Administrativo||Listas e planilhas|RTDCPJ Manhumirim
97|03 - Administrativo||Listas e planilhas|RTDCPJ Mateus Leme
98|03 - Administrativo||Listas e planilhas|RTDCPJ Matias Barbosa
99|03 - Administrativo||Listas e planilhas|RTDCPJ Matozinhos
100|03 - Administrativo||Listas e planilhas|RTDCPJ Montalvânia
101|03 - Administrativo||Listas e planilhas|RTDCPJ Nanuque
102|03 - Administrativo||Listas e planilhas|RTDCPJ Nova Serrana
