"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","norma","Provimento-CGE n. 2 de 9 de março de 2010","","","","","","","Regulamenta a sistemática de entrega de relações de filiados pelos partidos políticos via internet, aprova o cronograma de tratamento dos dados sobre filiação partidária fornecidos pelos partidos políticos em cumprimento ao disposto no art. 19 da Lei n. 9.096/1995 para o mês de abril de 2010 e dá outras providências. O EXMO. SR. MINISTRO FELIX FISCHER, Corregedor-Geral da Justiça Eleitoral, no uso das atribuições que lhe são conferidas pelos incisos V e IX do art. 2º da Res.-TSE n. 7.651, de 24 de agosto de 1965, e pelo art. 30 da Res.-TSE n. 23.117, de 20 de agosto de 2009, RESOLVE:","Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024.
Res.-TSE n. 23117/2009 revogada pelo art. 40 da Res.-TSE n. 23596/2019.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024."", ""pagina_inicial"": 1253, ""pagina_final"": 1253}, {""ordem"": 2, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 23117/2009 revogada pelo art. 40 da Res.-TSE n. 23596/2019."", ""pagina_inicial"": 1253, ""pagina_final"": 1253}]","2","Lei n. 9.096/1995; Res.-TSE n. 7651/1965; Res.-TSE n. 23742/2024; Res.-TSE n. 23117/2009; Res.-TSE n. 23596/2019","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Provimento-CGE n. 2 de 9 de março de 2010
Tipo: norma
Páginas: 1253-1253
Regulamenta a sistemática de entrega de relações de filiados pelos partidos políticos via internet, aprova o cronograma de tratamento dos dados sobre filiação partidária fornecidos pelos partidos políticos em cumprimento ao disposto no art. 19 da Lei n. 9.096/1995 para o mês de abril de 2010 e dá outras providências. O EXMO. SR. MINISTRO FELIX FISCHER, Corregedor-Geral da Justiça Eleitoral, no uso das atribuições que lhe são conferidas pelos incisos V e IX do art. 2º da Res.-TSE n. 7.651, de 24 de agosto de 1965, e pelo art. 30 da Res.-TSE n. 23.117, de 20 de agosto de 2009, RESOLVE:
Notas vinculadas:
Res.-TSE n. 7651/1965 revogada pelo art. 17 da Res.-TSE n. 23742/2024.
Res.-TSE n. 23117/2009 revogada pelo art. 40 da Res.-TSE n. 23596/2019.","Regulamenta a sistemática de entrega de relações de filiados pelos partidos políticos via internet, aprova o cronograma de tratamento dos dados sobre filiação partidária fornecidos pelos partidos políticos em cumprimento ao disposto no...","provimento; marco; partidos; politicos; agosto; revogada; regulamenta; sistematica; entrega; relacoes","True","1024","256"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º Aos diretórios de partidos políticos que ainda não tiverem optado pelo uso da sistemática aprovada pela Res.-TSE n. 23.117, de 20 de agosto de 2009, destinada ao gerenciamento e à entrega das relações de filiados pela internet (Filiaweb), será assegurada a sincronização dos dados inseridos na aplicação anterior (Filex) para a nova, visando o aproveitamento das atualizações promovidas desde a última entrega feita à Justiça Eleitoral.","Res.-TSE n. 23117/2009 revogada pelo art. 40 da Res.-TSE n. 23596/2019.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 23117/2009 revogada pelo art. 40 da Res.-TSE n. 23596/2019."", ""pagina_inicial"": 1253, ""pagina_final"": 1253}]","1","Res.-TSE n. 23117/2009; Res.-TSE n. 23596/2019","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 1253-1253
Art. 1º Aos diretórios de partidos políticos que ainda não tiverem optado pelo uso da sistemática aprovada pela Res.-TSE n. 23.117, de 20 de agosto de 2009, destinada ao gerenciamento e à entrega das relações de filiados pela internet (Filiaweb), será assegurada a sincronização dos dados inseridos na aplicação anterior (Filex) para a nova, visando o aproveitamento das atualizações promovidas desde a última entrega feita à Justiça Eleitoral.
Notas vinculadas:
Res.-TSE n. 23117/2009 revogada pelo art. 40 da Res.-TSE n. 23596/2019.","Art. 1º Aos diretórios de partidos políticos que ainda não tiverem optado pelo uso da sistemática aprovada pela Res.-TSE n. 23.117, de 20 de agosto de 2009, destinada ao gerenciamento e à entrega das relações de filiados pela internet...","entrega; provimento; marco; diretorios; partidos; politicos; ainda; tiverem; optado; sistematica","True","774","193"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","paragrafo","Art. 1º, §1º","Art. 1º","Art. 1º","§1º","","","","§ 1º Para a operação de que trata o caput deste artigo, o representante do diretório partidário deverá gerar o arquivo de sua relação de filiados no correspondente módulo do sistema de filiação (Filex) e dirigir-se, nos prazos definidos neste provimento, ao cartório do juízo eleitoral competente.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 1º
Páginas: 1253-1253
§ 1º Para a operação de que trata o caput deste artigo, o representante do diretório partidário deverá gerar o arquivo de sua relação de filiados no correspondente módulo do sistema de filiação (Filex) e dirigir-se, nos prazos definidos neste provimento, ao cartório do juízo eleitoral competente.","§ 1º Para a operação de que trata o caput deste artigo, o representante do diretório partidário deverá gerar o arquivo de sua relação de filiados no correspondente módulo do sistema de filiação (Filex) e dirigir-se, nos prazos definidos...","provimento; marco; operacao; trata; caput; deste; artigo; representante; diretorio; partidario","True","570","142"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","paragrafo","Art. 1º, §2º","Art. 1º","Art. 1º","§2º","","","","§ 2º O cartório eleitoral providenciará a recepção da mídia no Sistema ELO, utilizando a funcionalidade “Sincroniza Filex-Filiaweb”, constante do menu Controle/Filiação.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 1º
Páginas: 1253-1253
§ 2º O cartório eleitoral providenciará a recepção da mídia no Sistema ELO, utilizando a funcionalidade “Sincroniza Filex-Filiaweb”, constante do menu Controle/Filiação.","§ 2º O cartório eleitoral providenciará a recepção da mídia no Sistema ELO, utilizando a funcionalidade “Sincroniza Filex-Filiaweb”, constante do menu Controle/Filiação.","provimento; marco; cartorio; eleitoral; providenciara; recepcao; midia; sistema; utilizando; funcionalidade","True","442","110"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","paragrafo","Art. 1º, §3º","Art. 1º","Art. 1º","§3º","","","","§ 3º A providência de que trata o § 2º deste artigo atualizará a relação interna da respectiva agremiação no Filiaweb, a qual já figurará na aplicação como submetida, viabilizando oportuno processamento pela Justiça Eleitoral, sem prejuízo do gerenciamento dos dados pelo partido até a data-limite fixada para a submissão das relações ordinárias de filiados.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º, §3º
Tipo: paragrafo
Dispositivo pai: Art. 1º
Páginas: 1253-1253
§ 3º A providência de que trata o § 2º deste artigo atualizará a relação interna da respectiva agremiação no Filiaweb, a qual já figurará na aplicação como submetida, viabilizando oportuno processamento pela Justiça Eleitoral, sem prejuízo do gerenciamento dos dados pelo partido até a data-limite fixada para a submissão das relações ordinárias de filiados.","§ 3º A providência de que trata o § 2º deste artigo atualizará a relação interna da respectiva agremiação no Filiaweb, a qual já figurará na aplicação como submetida, viabilizando oportuno processamento pela Justiça Eleitoral, sem prejuízo...","provimento; marco; providencia; trata; deste; artigo; atualizara; relacao; interna; respectiva","True","631","157"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","paragrafo","Art. 1º, §4º","Art. 1º","Art. 1º","§4º","","","","§ 4º Será viabilizada a sincronização de dados até as 19 horas do último dia do prazo fixado no cronograma em anexo, considerado o horário de Brasília.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º, §4º
Tipo: paragrafo
Dispositivo pai: Art. 1º
Páginas: 1253-1253
§ 4º Será viabilizada a sincronização de dados até as 19 horas do último dia do prazo fixado no cronograma em anexo, considerado o horário de Brasília.","§ 4º Será viabilizada a sincronização de dados até as 19 horas do último dia do prazo fixado no cronograma em anexo, considerado o horário de Brasília.","provimento; marco; sera; viabilizada; sincronizacao; dados; horas; ultimo; prazo; fixado","True","424","106"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º Ultimadas as providências descritas no","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 2º
Tipo: artigo
Páginas: 1253-1253
Art. 2º Ultimadas as providências descritas no","Art. 2º Ultimadas as providências descritas no","provimento; marco; ultimadas; providencias; descritas","True","286","71"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","artigo","Art. 1º","","Art. 1º","","","","","art. 1º deste provimento, o representante do diretório deverá solicitar sua habilitação para uso do Filiaweb.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 1253-1253
art. 1º deste provimento, o representante do diretório deverá solicitar sua habilitação para uso do Filiaweb.","art. 1º deste provimento, o representante do diretório deverá solicitar sua habilitação para uso do Filiaweb.","provimento; marco; deste; representante; diretorio; devera; solicitar; habilitacao; filiaweb","True","349","87"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","paragrafo","Art. 1º, §1º","Art. 1º","Art. 1º","§1º","","","","§ 1º Na hipótese de ser requerida a habilitação para uso do Filiaweb por diretório diverso do municipal ou zonal, perante a Corregedoria-Geral ou as Corregedorias Regionais Eleitorais, conforme a instância partidária, ficará inviabilizada idêntica providência para os diretórios de hierarquia inferior ou cancelada eventual habilitação existente.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 1º
Páginas: 1253-1253
§ 1º Na hipótese de ser requerida a habilitação para uso do Filiaweb por diretório diverso do municipal ou zonal, perante a Corregedoria-Geral ou as Corregedorias Regionais Eleitorais, conforme a instância partidária, ficará inviabilizada idêntica providência para os diretórios de hierarquia inferior ou cancelada eventual habilitação existente.","§ 1º Na hipótese de ser requerida a habilitação para uso do Filiaweb por diretório diverso do municipal ou zonal, perante a Corregedoria-Geral ou as Corregedorias Regionais Eleitorais, conforme a instância partidária, ficará inviabilizada...","habilitacao; provimento; marco; hipotese; requerida; filiaweb; diretorio; diverso; municipal; zonal","True","619","154"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2010","Provimento-CGE n. 2 de 9 de março de 2010","","Normas editadas pelo TSE","Provimentos-CGE","1253","1253","","paragrafo","Art. 1º, §2º","Art. 1º","Art. 1º","§2º","","","","§ 2º A restrição a que se refere a parte final do","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 9 de março de 2010
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 1º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 1º
Páginas: 1253-1253
§ 2º A restrição a que se refere a parte final do","§ 2º A restrição a que se refere a parte final do","provimento; marco; restricao; refere; parte; final","True","322","80"
