id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,norma,"Lei n. 6.999, de 7 de junho de 1982",,,,,,,Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências. O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Lei n. 6.999, de 7 de junho de 1982 Tipo: norma Páginas: 649-649 Resumo: Norma Lei n. 6.999/1982: Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências. Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências. O PRESIDENTE DA REPÚBLICA Faço saber que o Congresso Nacional decreta e eu sanciono a seguinte lei:",Norma Lei n. 6.999/1982: Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências.,junho; dispoe; sobre; requisicao; servidores; publicos; justica; eleitoral; outras; providencias,True,608,152,019_lei_6999_1982:1,019_lei_6999_1982.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º O afastamento de servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral, dar-se-á na forma estabelecida por esta lei.","Lei n. 9.504/1997, art. 94-A, II, acrescido pelo art. 1º da Lei n. 11.300/2006: cessão de funcionários de órgãos e entidades da administração pública, por solicitação dos Tribunais Eleitorais, no período de três meses antes a três meses depois de cada eleição.
Res.-TSE n. 23701/2022: “Dispõe sobre a remoção de servidores e a redistribuição de cargos de provimento efetivo no âmbito da Justiça Eleitoral”.
Res.-TSE n. 23523/2017: “Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral”.
Res.-TSE n. 23127/2009: possibilidade de requisição de servidor de fundação pública e de autarquia, o mesmo não se aplicando, porém, no caso de empresa pública ou de sociedade de economia mista.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Lei n. 9.504/1997, art. 94-A, II, acrescido pelo art. 1º da Lei n. 11.300/2006: cessão de funcionários de órgãos e entidades da administração pública, por solicitação dos Tribunais Eleitorais, no período de três meses antes a três meses depois de cada eleição."", ""pagina_inicial"": 649, ""pagina_final"": 649}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23701/2022: “Dispõe sobre a remoção de servidores e a redistribuição de cargos de provimento efetivo no âmbito da Justiça Eleitoral”."", ""pagina_inicial"": 649, ""pagina_final"": 649}, {""ordem"": 3, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23523/2017: “Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral”."", ""pagina_inicial"": 649, ""pagina_final"": 649}, {""ordem"": 4, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23127/2009: possibilidade de requisição de servidor de fundação pública e de autarquia, o mesmo não se aplicando, porém, no caso de empresa pública ou de sociedade de economia mista."", ""pagina_inicial"": 649, ""pagina_final"": 649}]",4,Lei n. 9.504/1997; Lei n. 11.300/2006; Res.-TSE n. 23701/2022; Res.-TSE n. 23523/2017; Res.-TSE n. 23127/2009,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 1º Tipo: artigo Páginas: 649-649 Resumo: Art. 1º: O afastamento de servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral, dar-se-á na forma estabelecida por esta lei. | 4 nota(s) vinculada(s) Art. 1º O afastamento de servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral, dar-se-á na forma estabelecida por esta lei. Notas vinculadas: Lei n. 9.504/1997, art. 94-A, II, acrescido pelo art. 1º da Lei n. 11.300/2006: cessão de funcionários de órgãos e entidades da administração pública, por solicitação dos Tribunais Eleitorais, no período de três meses antes a três meses depois de cada eleição. Res.-TSE n. 23701/2022: “Dispõe sobre a remoção de servidores e a redistribuição de cargos de provimento efetivo no âmbito da Justiça Eleitoral”. Res.-TSE n. 23523/2017: “Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral”. Res.-TSE n. 23127/2009: possibilidade de requisição de servidor de fundação pública e de autarquia, o mesmo não se aplicando, porém, no caso de empresa pública ou de sociedade de economia mista.","Art. 1º: O afastamento de servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral, dar-se-á na forma estabelecida por esta lei. | 4 nota(s) vinculada(s)",servidores; justica; eleitoral; publica; publicos; tres; meses; dispoe; sobre; requisicao,True,1459,365,019_lei_6999_1982:2,019_lei_6999_1982.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,artigo,Art. 2º,,Art. 2º,,,,,"Art. 2º As requisições para os cartórios eleitorais deverão recair em servidor lotado na área de jurisdição do respectivo juízo eleitoral, salvo em casos especiais, a critério do Tribunal Superior Eleitoral.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 2º Tipo: artigo Páginas: 649-649 Resumo: Art. 2º: As requisições para os cartórios eleitorais deverão recair em servidor lotado na área de jurisdição do respectivo juízo eleitoral, salvo em casos especiais, a critério do Tribunal Superior Eleitoral. Art. 2º As requisições para os cartórios eleitorais deverão recair em servidor lotado na área de jurisdição do respectivo juízo eleitoral, salvo em casos especiais, a critério do Tribunal Superior Eleitoral.","Art. 2º: As requisições para os cartórios eleitorais deverão recair em servidor lotado na área de jurisdição do respectivo juízo eleitoral, salvo em casos especiais, a critério do Tribunal Superior Eleitoral.",eleitoral; junho; requisicoes; cartorios; eleitorais; deverao; recair; servidor; lotado; area,True,677,169,019_lei_6999_1982:3,019_lei_6999_1982.csv,,
4,4,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,paragrafo,"Art. 2º, §1º",Art. 2º,Art. 2º,§1º,,,,"§ 1º As requisições serão feitas pelo prazo de 1 (um) ano, prorrogável, e não excederão a 1 (um) servidor por 10.000 (dez mil) ou fração superior a 5.000 (cinco mil) eleitores inscritos na zona eleitoral.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 2º, §1º Tipo: paragrafo Dispositivo pai: Art. 2º ID do dispositivo pai: 019_lei_6999_1982:14 Páginas: 649-649 Resumo: Art. 2º, §1º: § 1º As requisições serão feitas pelo prazo de 1 (um) ano, prorrogável, e não excederão a 1 (um) servidor por 10.000 (dez mil) ou fração superior a 5.000 (cinco mil) eleitores inscritos na zona eleitoral. § 1º As requisições serão feitas pelo prazo de 1 (um) ano, prorrogável, e não excederão a 1 (um) servidor por 10.000 (dez mil) ou fração superior a 5.000 (cinco mil) eleitores inscritos na zona eleitoral.","Art. 2º, §1º: § 1º As requisições serão feitas pelo prazo de 1 (um) ano, prorrogável, e não excederão a 1 (um) servidor por 10.000 (dez mil) ou fração superior a 5.000 (cinco mil) eleitores inscritos na zona eleitoral.",junho; requisicoes; serao; feitas; prazo; prorrogavel; excederao; servidor; fracao; superior,True,761,190,019_lei_6999_1982:4,019_lei_6999_1982.csv,14,019_lei_6999_1982:14
5,5,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,paragrafo,"Art. 2º, §2º",Art. 2º,Art. 2º,§2º,,,,"§ 2º Independentemente da proporção prevista no parágrafo anterior, admitir-se-á a requisição de 1 (um) servidor.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 2º, §2º Tipo: paragrafo Dispositivo pai: Art. 2º ID do dispositivo pai: 019_lei_6999_1982:14 Páginas: 649-649 Resumo: Art. 2º, §2º: § 2º Independentemente da proporção prevista no parágrafo anterior, admitir-se-á a requisição de 1 (um) servidor. § 2º Independentemente da proporção prevista no parágrafo anterior, admitir-se-á a requisição de 1 (um) servidor.","Art. 2º, §2º: § 2º Independentemente da proporção prevista no parágrafo anterior, admitir-se-á a requisição de 1 (um) servidor.",junho; independentemente; proporcao; prevista; paragrafo; anterior; admitir; requisicao; servidor,True,579,145,019_lei_6999_1982:5,019_lei_6999_1982.csv,14,019_lei_6999_1982:14
6,6,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,artigo,Art. 3º,,Art. 3º,,,,,"Art. 3º No caso de acúmulo ocasional de serviço na zona eleitoral e observado o disposto no art. 2º e seus parágrafos desta lei, poderão ser requisitados outros servidores pelo prazo máximo e improrrogável de 6 (seis) meses.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 3º Tipo: artigo Páginas: 649-649 Resumo: Art. 3º: No caso de acúmulo ocasional de serviço na zona eleitoral e observado o disposto no art. 2º e seus parágrafos desta lei, poderão ser requisitados outros servidores pelo prazo máximo e improrrogável de 6 (seis) meses. Art. 3º No caso de acúmulo ocasional de serviço na zona eleitoral e observado o disposto no art. 2º e seus parágrafos desta lei, poderão ser requisitados outros servidores pelo prazo máximo e improrrogável de 6 (seis) meses.","Art. 3º: No caso de acúmulo ocasional de serviço na zona eleitoral e observado o disposto no art. 2º e seus parágrafos desta lei, poderão ser requisitados outros servidores pelo prazo máximo e improrrogável de 6 (seis) meses.",junho; caso; acumulo; ocasional; servico; zona; eleitoral; observado; disposto; seus,True,711,178,019_lei_6999_1982:6,019_lei_6999_1982.csv,,
7,7,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,paragrafo,"Art. 3º, §1º",Art. 3º,Art. 3º,§1º,,,,"§ 1º Os limites estabelecidos nos parágrafos do artigo anterior só poderão ser excedidos em casos excepcionais, a juízo do Tribunal Superior Eleitoral.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 3º, §1º Tipo: paragrafo Dispositivo pai: Art. 3º ID do dispositivo pai: 019_lei_6999_1982:6 Páginas: 649-649 Resumo: Art. 3º, §1º: § 1º Os limites estabelecidos nos parágrafos do artigo anterior só poderão ser excedidos em casos excepcionais, a juízo do Tribunal Superior Eleitoral. § 1º Os limites estabelecidos nos parágrafos do artigo anterior só poderão ser excedidos em casos excepcionais, a juízo do Tribunal Superior Eleitoral.","Art. 3º, §1º: § 1º Os limites estabelecidos nos parágrafos do artigo anterior só poderão ser excedidos em casos excepcionais, a juízo do Tribunal Superior Eleitoral.",junho; limites; estabelecidos; paragrafos; artigo; anterior; poderao; excedidos; casos; excepcionais,True,654,164,019_lei_6999_1982:7,019_lei_6999_1982.csv,6,019_lei_6999_1982:6
8,8,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,paragrafo,"Art. 3º, §2º",Art. 3º,Art. 3º,§2º,,,,"§ 2º Esgotado o prazo de 6 (seis) meses, o servidor será desligado automaticamente da Justiça Eleitoral, retornando à sua repartição de origem.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 3º, §2º Tipo: paragrafo Dispositivo pai: Art. 3º ID do dispositivo pai: 019_lei_6999_1982:6 Páginas: 649-649 Resumo: Art. 3º, §2º: § 2º Esgotado o prazo de 6 (seis) meses, o servidor será desligado automaticamente da Justiça Eleitoral, retornando à sua repartição de origem. § 2º Esgotado o prazo de 6 (seis) meses, o servidor será desligado automaticamente da Justiça Eleitoral, retornando à sua repartição de origem.","Art. 3º, §2º: § 2º Esgotado o prazo de 6 (seis) meses, o servidor será desligado automaticamente da Justiça Eleitoral, retornando à sua repartição de origem.",junho; esgotado; prazo; seis; meses; servidor; sera; desligado; automaticamente; justica,True,638,160,019_lei_6999_1982:8,019_lei_6999_1982.csv,6,019_lei_6999_1982:6
9,9,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,paragrafo,"Art. 3º, §3º",Art. 3º,Art. 3º,§3º,,,,"§ 3º Na hipótese prevista neste artigo, somente após decorrido 1 (um) ano poderá haver nova requisição do mesmo servidor.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 3º, §3º Tipo: paragrafo Dispositivo pai: Art. 3º ID do dispositivo pai: 019_lei_6999_1982:6 Páginas: 649-649 Resumo: Art. 3º, §3º: § 3º Na hipótese prevista neste artigo, somente após decorrido 1 (um) ano poderá haver nova requisição do mesmo servidor. § 3º Na hipótese prevista neste artigo, somente após decorrido 1 (um) ano poderá haver nova requisição do mesmo servidor.","Art. 3º, §3º: § 3º Na hipótese prevista neste artigo, somente após decorrido 1 (um) ano poderá haver nova requisição do mesmo servidor.",junho; hipotese; prevista; neste; artigo; somente; apos; decorrido; podera; haver,True,594,148,019_lei_6999_1982:9,019_lei_6999_1982.csv,6,019_lei_6999_1982:6
10,10,Codigo_Eleitoral_2026_anotado.pdf,lei_6999_1982,"Lei n. 6.999, de 7 de junho de 1982",Lei n. 6.999/1982,Legislação correlata,Legislação correlata,649,649,,artigo,Art. 4º,,Art. 4º,,,,,"Art. 4º Exceto no caso de nomeação para cargo em comissão, as requisições para as secretarias dos Tribunais Eleitorais serão feitas por prazo certo, não excedente de 1 (um) ano.","V. art. 6º da Res.-TSE n. 23523/2017: requisição pelo prazo de um ano, prorrogável por mais quatro períodos de um ano, a critério do Tribunal Regional Eleitoral.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""V. art. 6º da Res.-TSE n. 23523/2017: requisição pelo prazo de um ano, prorrogável por mais quatro períodos de um ano, a critério do Tribunal Regional Eleitoral."", ""pagina_inicial"": 649, ""pagina_final"": 649}]",1,Res.-TSE n. 23523/2017,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Lei n. 6.999, de 7 de junho de 1982 Nome popular/citação curta: Lei n. 6.999/1982 Macrogrupo: Legislação correlata Grupo do sumário: Legislação correlata Dispositivo: Art. 4º Tipo: artigo Páginas: 649-649 Resumo: Art. 4º: Exceto no caso de nomeação para cargo em comissão, as requisições para as secretarias dos Tribunais Eleitorais serão feitas por prazo certo, não excedente de 1 (um) ano. | 1 nota(s) vinculada(s) Art. 4º Exceto no caso de nomeação para cargo em comissão, as requisições para as secretarias dos Tribunais Eleitorais serão feitas por prazo certo, não excedente de 1 (um) ano. Notas vinculadas: V. art. 6º da Res.-TSE n. 23523/2017: requisição pelo prazo de um ano, prorrogável por mais quatro períodos de um ano, a critério do Tribunal Regional Eleitoral.","Art. 4º: Exceto no caso de nomeação para cargo em comissão, as requisições para as secretarias dos Tribunais Eleitorais serão feitas por prazo certo, não excedente de 1 (um) ano. | 1 nota(s) vinculada(s)",prazo; junho; exceto; caso; nomeacao; cargo; comissao; requisicoes; secretarias; tribunais,True,822,206,019_lei_6999_1982:10,019_lei_6999_1982.csv,,
