"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","norma","Resolução n. 23.523, de 27 de junho de 2017","","","","","","","Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, inciso IX, do Código Eleitoral, resolve: Seção I Das disposições gerais","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Resolução n. 23.523, de 27 de junho de 2017
Tipo: norma
Páginas: 905-905
Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, inciso IX, do Código Eleitoral, resolve: Seção I Das disposições gerais","Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, inciso IX, do Código Eleitoral, resolve: Seção I Das disposições gerais","eleitoral; resolucao; junho; dispoe; sobre; requisicao; servidores; publicos; justica; tribunal","True","495","123"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º Os Tribunais Eleitorais e os juízes eleitorais poderão requisitar servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral.","Lei n. 6.999/1982: “Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências”.
Res.-TSE n. 23701/2022: “Dispõe sobre a remoção de servidores e a redistribuição de cargos de provimento efetivo no âmbito da Justiça Eleitoral”.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Lei n. 6.999/1982: “Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências”."", ""pagina_inicial"": 905, ""pagina_final"": 905}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23701/2022: “Dispõe sobre a remoção de servidores e a redistribuição de cargos de provimento efetivo no âmbito da Justiça Eleitoral”."", ""pagina_inicial"": 905, ""pagina_final"": 905}]","2","Lei n. 6.999/1982; Res.-TSE n. 23701/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 905-905
Art. 1º Os Tribunais Eleitorais e os juízes eleitorais poderão requisitar servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral.
Notas vinculadas:
Lei n. 6.999/1982: “Dispõe sobre a requisição de servidores públicos pela Justiça Eleitoral e dá outras providências”.
Res.-TSE n. 23701/2022: “Dispõe sobre a remoção de servidores e a redistribuição de cargos de provimento efetivo no âmbito da Justiça Eleitoral”.","Art. 1º Os Tribunais Eleitorais e os juízes eleitorais poderão requisitar servidores públicos da União, dos estados, do Distrito Federal, dos territórios, dos municípios e das autarquias, para prestar serviços à Justiça Eleitoral.","servidores; justica; eleitoral; eleitorais; publicos; dispoe; sobre; resolucao; junho; tribunais","True","748","187"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º Serão requisitados apenas servidores ocupantes de cargo efetivo na administração, cujo vínculo será comprovado por meio da apresentação do termo de posse no cargo ou da declaração da situação funcional.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Páginas: 905-905
Art. 2º Serão requisitados apenas servidores ocupantes de cargo efetivo na administração, cujo vínculo será comprovado por meio da apresentação do termo de posse no cargo ou da declaração da situação funcional.","Art. 2º Serão requisitados apenas servidores ocupantes de cargo efetivo na administração, cujo vínculo será comprovado por meio da apresentação do termo de posse no cargo ou da declaração da situação funcional.","cargo; resolucao; junho; serao; requisitados; apenas; servidores; ocupantes; efetivo; administracao","True","445","111"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","paragrafo","Art. 2º, §1º","Art. 2º","Art. 2º","§1º","","","","§ 1º É vedada a requisição de servidores nas seguintes hipóteses:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 2º
Páginas: 905-905
§ 1º É vedada a requisição de servidores nas seguintes hipóteses:","§ 1º É vedada a requisição de servidores nas seguintes hipóteses:","resolucao; junho; vedada; requisicao; servidores; seguintes; hipoteses","True","333","83"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","inciso","Art. 2º, §1º, I","Art. 2º, §1º","Art. 2º","§1º","I","","","I - ocupantes de cargos isolados, de cargos ou empregos técnicos ou científicos e de quaisquer cargos ou empregos do magistério federal, estadual ou municipal, salvo na hipótese de nomeação para cargo em comissão;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §1º, I
Tipo: inciso
Dispositivo pai: Art. 2º, §1º
Páginas: 905-905
I - ocupantes de cargos isolados, de cargos ou empregos técnicos ou científicos e de quaisquer cargos ou empregos do magistério federal, estadual ou municipal, salvo na hipótese de nomeação para cargo em comissão;","I - ocupantes de cargos isolados, de cargos ou empregos técnicos ou científicos e de quaisquer cargos ou empregos do magistério federal, estadual ou municipal, salvo na hipótese de nomeação para cargo em comissão;","cargos; empregos; resolucao; junho; ocupantes; isolados; tecnicos; cientificos; quaisquer; magisterio","True","486","121"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","inciso","Art. 2º, §1º, II","Art. 2º, §1º","Art. 2º","§1º","II","","","II - submetidos a sindicância, processo administrativo disciplinar ou em estágio probatório;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §1º, II
Tipo: inciso
Dispositivo pai: Art. 2º, §1º
Páginas: 905-905
II - submetidos a sindicância, processo administrativo disciplinar ou em estágio probatório;","II - submetidos a sindicância, processo administrativo disciplinar ou em estágio probatório;","resolucao; junho; submetidos; sindicancia; processo; administrativo; disciplinar; estagio; probatorio","True","366","91"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","inciso","Art. 2º, §1º, III","Art. 2º, §1º","Art. 2º","§1º","III","","","III - contratados temporariamente.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §1º, III
Tipo: inciso
Dispositivo pai: Art. 2º, §1º
Páginas: 905-905
III - contratados temporariamente.","III - contratados temporariamente.","resolucao; junho; contratados; temporariamente","True","309","77"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","paragrafo","Art. 2º, §2º","Art. 2º","Art. 2º","§2º","","","","§ 2º Consideram-se cargos técnicos ou científicos aqueles que requerem, pela natureza das atribuições ou das atividades desenvolvidas, conhecimentos especializados ou domínio de uma habilidade específica para execução de serviço que não seja essencialmente administrativo, independentemente da denominação e do nível de escolaridade do cargo.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 2º
Páginas: 905-905
§ 2º Consideram-se cargos técnicos ou científicos aqueles que requerem, pela natureza das atribuições ou das atividades desenvolvidas, conhecimentos especializados ou domínio de uma habilidade específica para execução de serviço que não seja essencialmente administrativo, independentemente da denominação e do nível de escolaridade do cargo.","§ 2º Consideram-se cargos técnicos ou científicos aqueles que requerem, pela natureza das atribuições ou das atividades desenvolvidas, conhecimentos especializados ou domínio de uma habilidade específica para execução de serviço que não...","resolucao; junho; consideram; cargos; tecnicos; cientificos; aqueles; requerem; natureza; atribuicoes","True","610","152"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º As requisições deverão ocorrer dentro da mesma unidade da Federação.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º
Tipo: artigo
Páginas: 905-905
Art. 3º As requisições deverão ocorrer dentro da mesma unidade da Federação.","Art. 3º As requisições deverão ocorrer dentro da mesma unidade da Federação.","resolucao; junho; requisicoes; deverao; ocorrer; dentro; mesma; unidade; federacao","True","311","77"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23523_2017","Resolução n. 23.523, de 27 de junho de 2017","","Normas editadas pelo TSE","Resoluções","905","905","","paragrafo","Art. 3º, Parágrafo único","Art. 3º","Art. 3º","Parágrafo único","","","","Parágrafo único. As requisições poderão ser nominais, mediante a indicação do juiz eleitoral ou do Tribunal Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.523, de 27 de junho de 2017
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, Parágrafo único
Tipo: paragrafo
Dispositivo pai: Art. 3º
Páginas: 905-905
Parágrafo único. As requisições poderão ser nominais, mediante a indicação do juiz eleitoral ou do Tribunal Eleitoral.","Parágrafo único. As requisições poderão ser nominais, mediante a indicação do juiz eleitoral ou do Tribunal Eleitoral.","paragrafo; unico; eleitoral; resolucao; junho; requisicoes; poderao; nominais; mediante; indicacao","True","398","99"
