"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","norma","Resolução n. 23.578, de 5 de junho de 2018","","","","","","","Dispõe sobre o pagamento das gratificações eleitorais previstas na Lei n. 8.350/1991 e dá outras providências. O TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições e tendo em vista o disposto no art. 1º da Lei n. 8.350, de 28 de dezembro de 1991, na Lei n. 11.143, de 26 de julho de 2005, e no § 3º do art. 96 da Lei n. 9.504, de 30 de setembro de 1997, resolve:","","[]","0","Lei n. 8.350/1991; Lei n. 8.350; Lei n. 11.143; Lei n. 9.504","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Resolução n. 23.578, de 5 de junho de 2018
Tipo: norma
Páginas: 939-939
Dispõe sobre o pagamento das gratificações eleitorais previstas na Lei n. 8.350/1991 e dá outras providências. O TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições e tendo em vista o disposto no art. 1º da Lei n. 8.350, de 28 de dezembro de 1991, na Lei n. 11.143, de 26 de julho de 2005, e no § 3º do art. 96 da Lei n. 9.504, de 30 de setembro de 1997, resolve:","Dispõe sobre o pagamento das gratificações eleitorais previstas na Lei n. 8.350/1991 e dá outras providências. O TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições e tendo em vista o disposto no art. 1º da Lei n. 8.350, de 28 de...","resolucao; junho; dispoe; sobre; pagamento; gratificacoes; eleitorais; previstas; outras; providencias","True","635","158"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º As sessões dos Tribunais Eleitorais são jurisdicionais, administrativas e solenes.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 939-939
Art. 1º As sessões dos Tribunais Eleitorais são jurisdicionais, administrativas e solenes.","Art. 1º As sessões dos Tribunais Eleitorais são jurisdicionais, administrativas e solenes.","resolucao; junho; sessoes; tribunais; eleitorais; jurisdicionais; administrativas; solenes","True","324","81"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º Os membros dos Tribunais Eleitorais e respectivos substitutos percebem uma gratificação de presença por sessão jurisdicional a que compareçam, calculada da seguinte forma:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Páginas: 939-939
Art. 2º Os membros dos Tribunais Eleitorais e respectivos substitutos percebem uma gratificação de presença por sessão jurisdicional a que compareçam, calculada da seguinte forma:","Art. 2º Os membros dos Tribunais Eleitorais e respectivos substitutos percebem uma gratificação de presença por sessão jurisdicional a que compareçam, calculada da seguinte forma:","resolucao; junho; membros; tribunais; eleitorais; respectivos; substitutos; percebem; gratificacao; presenca","True","413","103"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","inciso","Art. 2º, I","Art. 2º","Art. 2º","","I","","","I - Tribunal Superior Eleitoral: 3% (três por cento) do subsídio de ministro do Supremo Tribunal Federal;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, I
Tipo: inciso
Dispositivo pai: Art. 2º
Páginas: 939-939
I - Tribunal Superior Eleitoral: 3% (três por cento) do subsídio de ministro do Supremo Tribunal Federal;","I - Tribunal Superior Eleitoral: 3% (três por cento) do subsídio de ministro do Supremo Tribunal Federal;","tribunal; resolucao; junho; superior; eleitoral; tres; cento; subsidio; ministro; supremo","True","367","91"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","inciso","Art. 2º, II","Art. 2º","Art. 2º","","II","","","II - Tribunais Regionais Eleitorais: 3% (três por cento) do subsídio de juiz do Tribunal Regional Federal.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, II
Tipo: inciso
Dispositivo pai: Art. 2º
Páginas: 939-939
II - Tribunais Regionais Eleitorais: 3% (três por cento) do subsídio de juiz do Tribunal Regional Federal.","II - Tribunais Regionais Eleitorais: 3% (três por cento) do subsídio de juiz do Tribunal Regional Federal.","resolucao; junho; tribunais; regionais; eleitorais; tres; cento; subsidio; juiz; tribunal","True","369","92"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","paragrafo","Art. 2º, §1º","Art. 2º","Art. 2º","§1º","","","","§ 1º O pagamento da referida gratificação limita-se ao máximo mensal, para cada membro ou substituto, do correspondente a 8 (oito) sessões.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 2º
Páginas: 939-939
§ 1º O pagamento da referida gratificação limita-se ao máximo mensal, para cada membro ou substituto, do correspondente a 8 (oito) sessões.","§ 1º O pagamento da referida gratificação limita-se ao máximo mensal, para cada membro ou substituto, do correspondente a 8 (oito) sessões.","resolucao; junho; pagamento; referida; gratificacao; limita; maximo; mensal; cada; membro","True","406","101"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","paragrafo","Art. 2º, §2º","Art. 2º","Art. 2º","§2º","","","","§ 2º A partir da data-limite para o pedido do registro de candidatura até noventa dias depois das eleições, o número máximo de sessões mensais remuneradas será o seguinte:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 2º
Páginas: 939-939
§ 2º A partir da data-limite para o pedido do registro de candidatura até noventa dias depois das eleições, o número máximo de sessões mensais remuneradas será o seguinte:","§ 2º A partir da data-limite para o pedido do registro de candidatura até noventa dias depois das eleições, o número máximo de sessões mensais remuneradas será o seguinte:","resolucao; junho; partir; data; limite; pedido; registro; candidatura; noventa; dias","True","438","109"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","inciso","Art. 2º, §2º, I","Art. 2º, §2º","Art. 2º","§2º","I","","","I - no mês de agosto: 12 (doze) sessões;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §2º, I
Tipo: inciso
Dispositivo pai: Art. 2º, §2º
Páginas: 939-939
I - no mês de agosto: 12 (doze) sessões;","I - no mês de agosto: 12 (doze) sessões;","resolucao; junho; agosto; doze; sessoes","True","312","78"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","inciso","Art. 2º, §2º, II","Art. 2º, §2º","Art. 2º","§2º","II","","","II - nos meses de setembro a dezembro: 15 (quinze) sessões.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §2º, II
Tipo: inciso
Dispositivo pai: Art. 2º, §2º
Páginas: 939-939
II - nos meses de setembro a dezembro: 15 (quinze) sessões.","II - nos meses de setembro a dezembro: 15 (quinze) sessões.","resolucao; junho; meses; setembro; dezembro; quinze; sessoes","True","332","83"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23578_2018","Resolução n. 23.578, de 5 de junho de 2018","","Normas editadas pelo TSE","Resoluções","939","939","","paragrafo","Art. 2º, §3º","Art. 2º","Art. 2º","§3º","","","","§ 3º A gratificação de presença não será devida pela participação em sessões administrativas e solenes.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.578, de 5 de junho de 2018
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º, §3º
Tipo: paragrafo
Dispositivo pai: Art. 2º
Páginas: 939-939
§ 3º A gratificação de presença não será devida pela participação em sessões administrativas e solenes.","§ 3º A gratificação de presença não será devida pela participação em sessões administrativas e solenes.","resolucao; junho; gratificacao; presenca; sera; devida; participacao; sessoes; administrativas; solenes","True","370","92"
