"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","norma","Resolução n. 21.975, de 16 de dezembro de 2004","","","","","","","Disciplina o recolhimento e a cobrança das multas previstas no Código Eleitoral e leis conexas e a distribuição do Fundo Especial de Assistência Financeira aos Partidos Políticos (Fundo Partidário). O TRIBUNAL SUPERIOR ELEITORAL, usando das competências que lhe conferem o parágrafo único do art. 1º da Lei n. 4.737, de 15 de julho de 1965, e o art. 61 da Lei n. 9.096, de 19 de setembro de 1995, e tendo em vista o disposto no art. 98 da Lei n. 10.707, de 30 de julho de 2003, regulamentado pelo Decreto n. 4.950, de 9 de janeiro de 2004, RESOLVE:","Res.-TSE n. 23659/2021, art. 133: base de cálculo para aplicação de multas nela previstas.
Res.-TSE n. 21823/2004: possibilidade de pagamento de sanções pecuniárias, com base no Código Eleitoral e na Lei n. 9.504/1997, perante qualquer juízo eleitoral.
Port.-TSE n. 440/2014: disciplina, no âmbito do TSE, o procedimento para recolhimento das multas a que se refere o art. 275, § 4º, do CE/1965 (§ 4º citado em sua redação original, cujo correspondente se encontra nos §§ 6º e 7º do mesmo dispositivo, acrescidos pelo art. 1.067 da Lei n. 13.105/2015).
Port.-TSE n. 288/2005: “Estabelece normas e procedimentos visando à arrecadação, recolhimento e cobrança das multas previstas no Código Eleitoral e leis conexas, e à utilização da Guia de Recolhimento da União (GRU)”.
V. Prov.-CGE n. 4/2025: “Disciplina o registro da prescrição de multas administrativo-eleitorais no cadastro”.
V. inciso XI do art. 833 do CPC/2015.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23659/2021, art. 133: base de cálculo para aplicação de multas nela previstas."", ""pagina_inicial"": 797, ""pagina_final"": 797}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 21823/2004: possibilidade de pagamento de sanções pecuniárias, com base no Código Eleitoral e na Lei n. 9.504/1997, perante qualquer juízo eleitoral."", ""pagina_inicial"": 797, ""pagina_final"": 797}, {""ordem"": 3, ""marcador"": ""quadrado"", ""texto"": ""Port.-TSE n. 440/2014: disciplina, no âmbito do TSE, o procedimento para recolhimento das multas a que se refere o art. 275, § 4º, do CE/1965 (§ 4º citado em sua redação original, cujo correspondente se encontra nos §§ 6º e 7º do mesmo dispositivo, acrescidos pelo art. 1.067 da Lei n. 13.105/2015)."", ""pagina_inicial"": 797, ""pagina_final"": 797}, {""ordem"": 4, ""marcador"": ""quadrado"", ""texto"": ""Port.-TSE n. 288/2005: “Estabelece normas e procedimentos visando à arrecadação, recolhimento e cobrança das multas previstas no Código Eleitoral e leis conexas, e à utilização da Guia de Recolhimento da União (GRU)”."", ""pagina_inicial"": 797, ""pagina_final"": 797}, {""ordem"": 5, ""marcador"": ""quadrado"", ""texto"": ""V. Prov.-CGE n. 4/2025: “Disciplina o registro da prescrição de multas administrativo-eleitorais no cadastro”."", ""pagina_inicial"": 797, ""pagina_final"": 797}, {""ordem"": 6, ""marcador"": ""quadrado"", ""texto"": ""V. inciso XI do art. 833 do CPC/2015."", ""pagina_inicial"": 797, ""pagina_final"": 797}]","6","CE/1965; Lei n. 4.737; Lei n. 9.096; Lei n. 10.707; Lei n. 9.504/1997; Lei n. 13.105/2015; Res.-TSE n. 23659/2021; Res.-TSE n. 21823/2004; Port.-TSE n. 440/2014; Port.-TSE n. 288/2005; Prov.-CGE n. 4/2025; Decreto n. 4.950","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Resolução n. 21.975, de 16 de dezembro de 2004
Tipo: norma
Páginas: 797-797
Disciplina o recolhimento e a cobrança das multas previstas no Código Eleitoral e leis conexas e a distribuição do Fundo Especial de Assistência Financeira aos Partidos Políticos (Fundo Partidário). O TRIBUNAL SUPERIOR ELEITORAL, usando das competências que lhe conferem o parágrafo único do art. 1º da Lei n. 4.737, de 15 de julho de 1965, e o art. 61 da Lei n. 9.096, de 19 de setembro de 1995, e tendo em vista o disposto no art. 98 da Lei n. 10.707, de 30 de julho de 2003, regulamentado pelo Decreto n. 4.950, de 9 de janeiro de 2004, RESOLVE:
Notas vinculadas:
Res.-TSE n. 23659/2021, art. 133: base de cálculo para aplicação de multas nela previstas.
Res.-TSE n. 21823/2004: possibilidade de pagamento de sanções pecuniárias, com base no Código Eleitoral e na Lei n. 9.504/1997, perante qualquer juízo eleitoral.
Port.-TSE n. 440/2014: disciplina, no âmbito do TSE, o procedimento para recolhimento das multas a que se refere o art. 275, § 4º, do CE/1965 (§ 4º citado em sua redação original, cujo correspondente se encontra nos §§ 6º e 7º do mesmo dispositivo, acrescidos pelo art. 1.067 da Lei n. 13.105/2015).
Port.-TSE n. 288/2005: “Estabelece normas e procedimentos visando à arrecadação, recolhimento e cobrança das multas previstas no Código Eleitoral e leis conexas, e à utilização da Guia de Recolhimento da União (GRU)”.
V. Prov.-CGE n. 4/2025: “Disciplina o registro da prescrição de multas administrativo-eleitorais no cadastro”.
V. inciso XI do art. 833 do CPC/2015.","Disciplina o recolhimento e a cobrança das multas previstas no Código Eleitoral e leis conexas e a distribuição do Fundo Especial de Assistência Financeira aos Partidos Políticos (Fundo Partidário). O TRIBUNAL SUPERIOR ELEITORAL, usando...","multas; eleitoral; recolhimento; disciplina; previstas; codigo; resolucao; dezembro; cobranca; leis","True","1762","440"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","","[]","0","Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 797-797
Art. 1º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","Art. 1º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","resolucao; dezembro; revogado","True","296","74"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","","[]","0","Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Páginas: 797-797
Art. 2º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","Art. 2º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","resolucao; dezembro; revogado","True","296","74"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","","[]","0","Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º
Tipo: artigo
Páginas: 797-797
Art. 3º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","Art. 3º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","resolucao; dezembro; revogado","True","296","74"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","","[]","0","Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º
Tipo: artigo
Páginas: 797-797
Art. 4º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","Art. 4º (Revogado pelo art. 58 da Res.-TSE n. 23709/2022).","resolucao; dezembro; revogado","True","296","74"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","artigo","Art. 5º","","Art. 5º","","","","","Art. 5º O Fundo Partidário, a que se refere o caput do art. 1º desta resolução, é constituído por:","Art. 1º desta resolução revogado pelo art. 58 da Res.-TSE n. 23709/2022.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Art. 1º desta resolução revogado pelo art. 58 da Res.-TSE n. 23709/2022."", ""pagina_inicial"": 797, ""pagina_final"": 797}]","1","Res.-TSE n. 23709/2022","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 5º
Tipo: artigo
Páginas: 797-797
Art. 5º O Fundo Partidário, a que se refere o caput do art. 1º desta resolução, é constituído por:
Notas vinculadas:
Art. 1º desta resolução revogado pelo art. 58 da Res.-TSE n. 23709/2022.","Art. 5º O Fundo Partidário, a que se refere o caput do art. 1º desta resolução, é constituído por:","resolucao; desta; dezembro; fundo; partidario; refere; caput; constituido; revogado","True","427","106"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","inciso","Art. 5º, I","Art. 5º","Art. 5º","","I","","","I - multas e penalidades pecuniárias aplicadas nos termos do Código Eleitoral e leis conexas;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 5º, I
Tipo: inciso
Dispositivo pai: Art. 5º
Páginas: 797-797
I - multas e penalidades pecuniárias aplicadas nos termos do Código Eleitoral e leis conexas;","I - multas e penalidades pecuniárias aplicadas nos termos do Código Eleitoral e leis conexas;","resolucao; dezembro; multas; penalidades; pecuniarias; aplicadas; termos; codigo; eleitoral; leis","True","359","89"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","inciso","Art. 5º, II","Art. 5º","Art. 5º","","II","","","II - recursos financeiros que lhe forem destinados por lei, em caráter permanente ou eventual;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 5º, II
Tipo: inciso
Dispositivo pai: Art. 5º
Páginas: 797-797
II - recursos financeiros que lhe forem destinados por lei, em caráter permanente ou eventual;","II - recursos financeiros que lhe forem destinados por lei, em caráter permanente ou eventual;","resolucao; dezembro; recursos; financeiros; forem; destinados; carater; permanente; eventual","True","361","90"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","797","","inciso","Art. 5º, III","Art. 5º","Art. 5º","","III","","","III - doações de pessoas física ou jurídica, efetuadas por intermédio de depósitos bancários diretamente na conta do Fundo Partidário;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 5º, III
Tipo: inciso
Dispositivo pai: Art. 5º
Páginas: 797-797
III - doações de pessoas física ou jurídica, efetuadas por intermédio de depósitos bancários diretamente na conta do Fundo Partidário;","III - doações de pessoas física ou jurídica, efetuadas por intermédio de depósitos bancários diretamente na conta do Fundo Partidário;","resolucao; dezembro; doacoes; pessoas; fisica; juridica; efetuadas; intermedio; depositos; bancarios","True","402","100"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","resolucao_21975_2004","Resolução n. 21.975, de 16 de dezembro de 2004","","Normas editadas pelo TSE","Resoluções","797","798","","inciso","Art. 5º, IV","Art. 5º","Art. 5º","","IV","","","IV - dotações orçamentárias da União em valor nunca inferior, em cada ano, ao número de eleitores inscritos em 31 de dezembro do ano anterior ao da proposta orçamentária, multiplicado por trinta e cinco centavos de real, em valores de agosto de 1995 (Lei n. 9.096/1995,","","[]","0","Lei n. 9.096/1995","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 21.975, de 16 de dezembro de 2004
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 5º, IV
Tipo: inciso
Dispositivo pai: Art. 5º
Páginas: 797-798
IV - dotações orçamentárias da União em valor nunca inferior, em cada ano, ao número de eleitores inscritos em 31 de dezembro do ano anterior ao da proposta orçamentária, multiplicado por trinta e cinco centavos de real, em valores de agosto de 1995 (Lei n. 9.096/1995,","IV - dotações orçamentárias da União em valor nunca inferior, em cada ano, ao número de eleitores inscritos em 31 de dezembro do ano anterior ao da proposta orçamentária, multiplicado por trinta e cinco centavos de real, em valores de...","dezembro; resolucao; dotacoes; orcamentarias; uniao; valor; nunca; inferior; cada; numero","True","536","134"
