id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,893,,norma,"Resolução n. 23.486, de 1º de julho de 2016",,,,,,,"Dispõe sobre o afastamento de magistrados na Justiça Eleitoral do exercício dos cargos efetivos. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe conferem os arts. 1º, parágrafo único, e 23, inciso XVIII, do Código Eleitoral, Considerando que o afastamento do cargo efetivo é medida de caráter extraordinário, que visa atender a necessidades temporárias e excepcionais do serviço eleitoral, que, na forma da legislação de regência, prefere a qualquer outro; Considerando que a prioridade dos feitos eleitorais, no curso do processo eleitoral, para participação do Ministério Público e dos juízes de todas as justiças e instâncias, não atinge os processos de habeas corpus e mandado de segurança (Lei n. 9.504/1997, art. 94); e Considerando que o ato discricionário de afastamento somente atenderá à sua finalidade legal se emanado sob circunstâncias fáticas de aumento significativo dos serviços eleitorais, apuradas em concreto, em cada zona ou Tribunal Eleitoral, cujo atendimento regular não se possa verificar sem o exercício, com exclusividade, das funções eleitorais; RESOLVE:",,[],0,Lei n. 9.504/1997,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Resolução n. 23.486, de 1º de julho de 2016 Tipo: norma Páginas: 893-893 Resumo: Norma Resolução n. 23.486/2016: Dispõe sobre o afastamento de magistrados na Justiça Eleitoral do exercício dos cargos efetivos. Dispõe sobre o afastamento de magistrados na Justiça Eleitoral do exercício dos cargos efetivos. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe conferem os arts. 1º, parágrafo único, e 23, inciso XVIII, do Código Eleitoral, Considerando que o afastamento do cargo efetivo é medida de caráter extraordinário, que visa atender a necessidades temporárias e excepcionais do serviço eleitoral, que, na forma da legislação de regência, prefere a qualquer outro; Considerando que a prioridade dos feitos eleitorais, no curso do processo eleitoral, para participação do Ministério Público e dos juízes de todas as justiças e instâncias, não atinge os processos de habeas corpus e mandado de segurança (Lei n. 9.504/1997, art. 94); e Considerando que o ato discricionário de afastamento somente atenderá à sua finalidade legal se emanado sob circunstâncias fáticas de aumento significativo dos serviços eleitorais, apuradas em concreto, em cada zona ou Tribunal Eleitoral, cujo atendimento regular não se possa verificar sem o exercício, com exclusividade, das funções eleitorais; RESOLVE:",Norma Resolução n. 23.486/2016: Dispõe sobre o afastamento de magistrados na Justiça Eleitoral do exercício dos cargos efetivos.,eleitoral; afastamento; considerando; eleitorais; resolucao; julho; exercicio; tribunal; dispoe; sobre,True,1529,382,071_resolucao_23486_2016:1,071_resolucao_23486_2016.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,893,,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º O afastamento dos juízes eleitorais das suas funções regulares será sempre parcial e somente poderá alcançar o período entre a data de início das convenções para escolha de candidatos até cinco dias após a realização do segundo turno das eleições, se houver, em casos excepcionais e sem prejuízo do julgamento prioritário de habeas corpus e mandado de segurança, nos incisivos termos do art. 94, § 1º, da Lei n. 9.504/1997.",,[],0,Lei n. 9.504/1997,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 1º Tipo: artigo Páginas: 893-893 Resumo: Art. 1º: O afastamento dos juízes eleitorais das suas funções regulares será sempre parcial e somente poderá alcançar o período entre a data de início das convenções para escolha de candidatos até cinco dias após a realização do segundo turno das eleições, se houver, em casos excepcionais e sem prejuízo do julgamento prioritário de habeas corpus e mandado de segurança, nos incisivos termos do art. 94, § 1º, da Lei... Art. 1º O afastamento dos juízes eleitorais das suas funções regulares será sempre parcial e somente poderá alcançar o período entre a data de início das convenções para escolha de candidatos até cinco dias após a realização do segundo turno das eleições, se houver, em casos excepcionais e sem prejuízo do julgamento prioritário de habeas corpus e mandado de segurança, nos incisivos termos do art. 94, § 1º, da Lei n. 9.504/1997.","Art. 1º: O afastamento dos juízes eleitorais das suas funções regulares será sempre parcial e somente poderá alcançar o período entre a data de início das convenções para escolha de candidatos até cinco dias após a realização do segundo turno das eleições, se houver, em casos excepcionais e sem prejuízo do julgamento prioritário de habeas corpus e mandado de segurança, nos incisivos termos do art. 94, § 1º, da Lei...",resolucao; julho; afastamento; juizes; eleitorais; funcoes; regulares; sera; sempre; parcial,True,1122,280,071_resolucao_23486_2016:2,071_resolucao_23486_2016.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,893,,paragrafo,"Art. 1º, §1º",Art. 1º,Art. 1º,§1º,,,,"§ 1º O afastamento previsto no caput não se aplica aos juízes substitutos dos Tribunais Eleitorais, salvo se convocados nos termos do",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 1º, §1º Tipo: paragrafo Dispositivo pai: Art. 1º ID do dispositivo pai: 071_resolucao_23486_2016:2 Páginas: 893-893 Resumo: Art. 1º, §1º: § 1º O afastamento previsto no caput não se aplica aos juízes substitutos dos Tribunais Eleitorais, salvo se convocados nos termos do § 1º O afastamento previsto no caput não se aplica aos juízes substitutos dos Tribunais Eleitorais, salvo se convocados nos termos do","Art. 1º, §1º: § 1º O afastamento previsto no caput não se aplica aos juízes substitutos dos Tribunais Eleitorais, salvo se convocados nos termos do",resolucao; julho; afastamento; previsto; caput; aplica; juizes; substitutos; tribunais; eleitorais,True,634,158,071_resolucao_23486_2016:3,071_resolucao_23486_2016.csv,2,071_resolucao_23486_2016:2
4,4,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,893,,artigo,Art. 96,,Art. 96,,,,,"art. 96, § 3º, da Lei n. 9.504/1997 ou na forma da Resolução-TSE n. 23.481, de 7 de junho de 2016.",,[],0,Lei n. 9.504/1997; Resolução-TSE n. 23.481,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 96 Tipo: artigo Páginas: 893-893 Resumo: Art. 96: , § 3º, da Lei n. 9.504/1997 ou na forma da Resolução-TSE n. 23.481, de 7 de junho de 2016. art. 96, § 3º, da Lei n. 9.504/1997 ou na forma da Resolução-TSE n. 23.481, de 7 de junho de 2016.","Art. 96: , § 3º, da Lei n. 9.504/1997 ou na forma da Resolução-TSE n. 23.481, de 7 de junho de 2016.",resolucao; julho; forma; junho,True,469,117,071_resolucao_23486_2016:4,071_resolucao_23486_2016.csv,,
5,5,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,893,,paragrafo,"Art. 96, §2º",Art. 96,Art. 96,§2º,,,,§ 2º Não compete à Justiça Eleitoral decidir sobre afastamento de juiz da classe de jurista de Tribunal Eleitoral na hipótese de ocupar eventual cargo público.,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 96, §2º Tipo: paragrafo Dispositivo pai: Art. 96 ID do dispositivo pai: 071_resolucao_23486_2016:4 Páginas: 893-893 Resumo: Art. 96, §2º: § 2º Não compete à Justiça Eleitoral decidir sobre afastamento de juiz da classe de jurista de Tribunal Eleitoral na hipótese de ocupar eventual cargo público. § 2º Não compete à Justiça Eleitoral decidir sobre afastamento de juiz da classe de jurista de Tribunal Eleitoral na hipótese de ocupar eventual cargo público.","Art. 96, §2º: § 2º Não compete à Justiça Eleitoral decidir sobre afastamento de juiz da classe de jurista de Tribunal Eleitoral na hipótese de ocupar eventual cargo público.",eleitoral; resolucao; julho; compete; justica; decidir; sobre; afastamento; juiz; classe,True,686,172,071_resolucao_23486_2016:5,071_resolucao_23486_2016.csv,4,071_resolucao_23486_2016:4
6,6,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,893,,artigo,Art. 2º,,Art. 2º,,,,,"Art. 2º A proposta de afastamento será apresentada ao Tribunal Regional Eleitoral com a demonstração de sua efetiva necessidade, indicados concretamente os serviços a serem desenvolvidos, cujo regular atendimento poderá ficar comprometido sem a devida autorização.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º Tipo: artigo Páginas: 893-893 Resumo: Art. 2º: A proposta de afastamento será apresentada ao Tribunal Regional Eleitoral com a demonstração de sua efetiva necessidade, indicados concretamente os serviços a serem desenvolvidos, cujo regular atendimento poderá ficar comprometido sem a devida autorização. Art. 2º A proposta de afastamento será apresentada ao Tribunal Regional Eleitoral com a demonstração de sua efetiva necessidade, indicados concretamente os serviços a serem desenvolvidos, cujo regular atendimento poderá ficar comprometido sem a devida autorização.","Art. 2º: A proposta de afastamento será apresentada ao Tribunal Regional Eleitoral com a demonstração de sua efetiva necessidade, indicados concretamente os serviços a serem desenvolvidos, cujo regular atendimento poderá ficar comprometido sem a devida autorização.",resolucao; julho; proposta; afastamento; sera; apresentada; tribunal; regional; eleitoral; demonstracao,True,800,200,071_resolucao_23486_2016:6,071_resolucao_23486_2016.csv,,
7,7,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,893,894,,paragrafo,"Art. 2º, §1º",Art. 2º,Art. 2º,§1º,,,,"§ 1º O deferimento do afastamento ficará condicionado ao voto favorável de cinco dos membros do Tribunal Regional Eleitoral e deverá ser submetido, para aprovação, ao Tribunal Superior Eleitoral, onde o processo será distribuído ao ministro presidente.","Parágrafo 1º com redação dada pelo art. 1º da Res.-TSE n. 23572/2018.
Ac.-TSE, de 1º/8/2022, no PA n. 060052640: possível reformulação legislativa deste parágrafo para fixar o prazo limite de 30 de abril, do ano em que se realizam as eleições, para a formulação dos pedidos de afastamento dos juízes eleitorais das suas funções regulares.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Parágrafo 1º com redação dada pelo art. 1º da Res.-TSE n. 23572/2018."", ""pagina_inicial"": 893, ""pagina_final"": 893}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Ac.-TSE, de 1º/8/2022, no PA n. 060052640: possível reformulação legislativa deste parágrafo para fixar o prazo limite de 30 de abril, do ano em que se realizam as eleições, para a formulação dos pedidos de afastamento dos juízes eleitorais das suas funções regulares."", ""pagina_inicial"": 893, ""pagina_final"": 894}]",2,Res.-TSE n. 23572/2018,PA n. 060052640,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §1º Tipo: paragrafo Dispositivo pai: Art. 2º ID do dispositivo pai: 071_resolucao_23486_2016:6 Páginas: 893-894 Resumo: Art. 2º, §1º: § 1º O deferimento do afastamento ficará condicionado ao voto favorável de cinco dos membros do Tribunal Regional Eleitoral e deverá ser submetido, para aprovação, ao Tribunal Superior Eleitoral, onde o processo será distribuído ao ministro presidente. | 2 nota(s) vinculada(s); jurisprudência extraída das notas Referências jurisprudenciais: PA n. 060052640 § 1º O deferimento do afastamento ficará condicionado ao voto favorável de cinco dos membros do Tribunal Regional Eleitoral e deverá ser submetido, para aprovação, ao Tribunal Superior Eleitoral, onde o processo será distribuído ao ministro presidente. Notas vinculadas: Parágrafo 1º com redação dada pelo art. 1º da Res.-TSE n. 23572/2018. Ac.-TSE, de 1º/8/2022, no PA n. 060052640: possível reformulação legislativa deste parágrafo para fixar o prazo limite de 30 de abril, do ano em que se realizam as eleições, para a formulação dos pedidos de afastamento dos juízes eleitorais das suas funções regulares.","Art. 2º, §1º: § 1º O deferimento do afastamento ficará condicionado ao voto favorável de cinco dos membros do Tribunal Regional Eleitoral e deverá ser submetido, para aprovação, ao Tribunal Superior Eleitoral, onde o processo será distribuído ao ministro presidente. | 2 nota(s) vinculada(s); jurisprudência extraída das notas",afastamento; tribunal; eleitoral; paragrafo; resolucao; julho; deferimento; ficara; condicionado; voto,True,1335,334,071_resolucao_23486_2016:7,071_resolucao_23486_2016.csv,6,071_resolucao_23486_2016:6
8,8,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,894,894,,paragrafo,"Art. 2º, §2º",Art. 2º,Art. 2º,§2º,,,,"§ 2º Para fins do previsto no § 1º, o Tribunal Regional Eleitoral encaminhará ao TSE o seguinte:",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §2º Tipo: paragrafo Dispositivo pai: Art. 2º ID do dispositivo pai: 071_resolucao_23486_2016:6 Páginas: 894-894 Resumo: Art. 2º, §2º: § 2º Para fins do previsto no § 1º, o Tribunal Regional Eleitoral encaminhará ao TSE o seguinte: § 2º Para fins do previsto no § 1º, o Tribunal Regional Eleitoral encaminhará ao TSE o seguinte:","Art. 2º, §2º: § 2º Para fins do previsto no § 1º, o Tribunal Regional Eleitoral encaminhará ao TSE o seguinte:",resolucao; julho; fins; previsto; tribunal; regional; eleitoral; encaminhara; seguinte,True,560,140,071_resolucao_23486_2016:8,071_resolucao_23486_2016.csv,6,071_resolucao_23486_2016:6
9,9,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,894,894,,alinea,"Art. 2º, §2º, a)","Art. 2º, §2º",Art. 2º,§2º,,a),,a) cópia da decisão do TRE que decidiu sobre o afastamento;,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §2º, a) Tipo: alinea Dispositivo pai: Art. 2º, §2º ID do dispositivo pai: 071_resolucao_23486_2016:8 Páginas: 894-894 Resumo: Art. 2º, §2º, a), subordinado a Art. 2º, §2º: cópia da decisão do TRE que decidiu sobre o afastamento; a) cópia da decisão do TRE que decidiu sobre o afastamento;","Art. 2º, §2º, a), subordinado a Art. 2º, §2º: cópia da decisão do TRE que decidiu sobre o afastamento;",resolucao; julho; copia; decisao; decidiu; sobre; afastamento,True,521,130,071_resolucao_23486_2016:9,071_resolucao_23486_2016.csv,8,071_resolucao_23486_2016:8
10,10,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23486_2016,"Resolução n. 23.486, de 1º de julho de 2016",Resolução n. 23.486/2016,Normas editadas pelo TSE,Resoluções,894,894,,alinea,"Art. 2º, §2º, b)","Art. 2º, §2º",Art. 2º,§2º,,b),,b) cópia do pedido apresentado ao TRE com as informações previstas no caput; e,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.486, de 1º de julho de 2016 Nome popular/citação curta: Resolução n. 23.486/2016 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §2º, b) Tipo: alinea Dispositivo pai: Art. 2º, §2º ID do dispositivo pai: 071_resolucao_23486_2016:8 Páginas: 894-894 Resumo: Art. 2º, §2º, b), subordinado a Art. 2º, §2º: cópia do pedido apresentado ao TRE com as informações previstas no caput; e b) cópia do pedido apresentado ao TRE com as informações previstas no caput; e","Art. 2º, §2º, b), subordinado a Art. 2º, §2º: cópia do pedido apresentado ao TRE com as informações previstas no caput; e",resolucao; julho; copia; pedido; apresentado; informacoes; previstas; caput,True,559,140,071_resolucao_23486_2016:10,071_resolucao_23486_2016.csv,8,071_resolucao_23486_2016:8
