"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","norma","Portaria n. 822 de 17 de outubro de 2023","","","","","","","Dispõe sobre os procedimentos para o cumprimento de decisão judicial, proferida pela Justiça Eleitoral, em processo de prestação de contas que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário e o desconto direto do valor do Fundo Partidário pelo Tribunal Superior Eleitoral (TSE). O PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições legais e regimentais e considerando o disposto na Resolução-TSE n. 23.709, de 1º de setembro de 2022, que dispõe sobre o procedimento de execução e cumprimento de decisões impositivas de multas e outras sanções de natureza pecuniária, exceto criminais, proferidas pela Justiça Eleitoral, RESOLVE:","","[]","0","Resolução-TSE n. 23.709","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Portaria n. 822 de 17 de outubro de 2023
Tipo: norma
Páginas: 1187-1187
Dispõe sobre os procedimentos para o cumprimento de decisão judicial, proferida pela Justiça Eleitoral, em processo de prestação de contas que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário e o desconto direto do valor do Fundo Partidário pelo Tribunal Superior Eleitoral (TSE). O PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições legais e regimentais e considerando o disposto na Resolução-TSE n. 23.709, de 1º de setembro de 2022, que dispõe sobre o procedimento de execução e cumprimento de decisões impositivas de multas e outras sanções de natureza pecuniária, exceto criminais, proferidas pela Justiça Eleitoral, RESOLVE:","Dispõe sobre os procedimentos para o cumprimento de decisão judicial, proferida pela Justiça Eleitoral, em processo de prestação de contas que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário e o desconto...","eleitoral; portaria; outubro; dispoe; sobre; cumprimento; justica; desconto; fundo; partidario","True","946","236"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º Definir os procedimentos para o cumprimento de decisão judicial, proferida pela Justiça Eleitoral, em processo de prestação de contas que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário e o desconto direto do valor do Fundo Partidário pelo Tribunal Superior Eleitoral.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 1187-1187
Art. 1º Definir os procedimentos para o cumprimento de decisão judicial, proferida pela Justiça Eleitoral, em processo de prestação de contas que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário e o desconto direto do valor do Fundo Partidário pelo Tribunal Superior Eleitoral.","Art. 1º Definir os procedimentos para o cumprimento de decisão judicial, proferida pela Justiça Eleitoral, em processo de prestação de contas que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário e o desconto...","eleitoral; desconto; fundo; partidario; portaria; outubro; definir; procedimentos; cumprimento; decisao","True","542","135"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º Para atendimento ao inciso I do","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 2º
Tipo: artigo
Páginas: 1187-1187
Art. 2º Para atendimento ao inciso I do","Art. 2º Para atendimento ao inciso I do","portaria; outubro; atendimento; inciso","True","272","68"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","artigo","Art. 32-A","","Art. 32-A","","","","","art. 32-A da Resolução-TSE n. 23.709, de 2022, no tocante ao processo de prestação de contas de órgão nacional do partido, que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário, a unidade judiciária do TSE deverá encaminhar formulário preenchido, disponibilizado na página do TSE, mediante o Sistema Processo Judicial Eletrônico (PJe) à Secretaria de Planejamento, Orçamento, Finanças e Contabilidade do TSE (SOF/TSE), até que seja implementado sistema eletrônico específico.","","[]","0","Resolução-TSE n. 23.709","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 32-A
Tipo: artigo
Páginas: 1187-1187
art. 32-A da Resolução-TSE n. 23.709, de 2022, no tocante ao processo de prestação de contas de órgão nacional do partido, que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário, a unidade judiciária do TSE deverá encaminhar formulário preenchido, disponibilizado na página do TSE, mediante o Sistema Processo Judicial Eletrônico (PJe) à Secretaria de Planejamento, Orçamento, Finanças e Contabilidade do TSE (SOF/TSE), até que seja implementado sistema eletrônico específico.","art. 32-A da Resolução-TSE n. 23.709, de 2022, no tocante ao processo de prestação de contas de órgão nacional do partido, que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário, a unidade judiciária do TSE...","processo; sistema; eletronico; portaria; outubro; resolucao; tocante; prestacao; contas; orgao","True","741","185"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","paragrafo","Art. 32-A, Parágrafo único","Art. 32-A","Art. 32-A","Parágrafo único","","","","Parágrafo único. O preenchimento do respectivo formulário, no âmbito do TSE, ficará a cargo da Secretaria Judiciária (SJD).","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 32-A, Parágrafo único
Tipo: paragrafo
Dispositivo pai: Art. 32-A
Páginas: 1187-1187
Parágrafo único. O preenchimento do respectivo formulário, no âmbito do TSE, ficará a cargo da Secretaria Judiciária (SJD).","Parágrafo único. O preenchimento do respectivo formulário, no âmbito do TSE, ficará a cargo da Secretaria Judiciária (SJD).","paragrafo; unico; portaria; outubro; preenchimento; respectivo; formulario; ambito; ficara; cargo","True","405","101"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º O desconto no repasse de cotas do Fundo Partidário será limitado a 50% (cinquenta por cento) do valor mensal, destinado ao órgão nacional, não incluindo nesse limite os descontos referentes aos órgãos regionais e municipais.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 3º
Tipo: artigo
Páginas: 1187-1187
Art. 3º O desconto no repasse de cotas do Fundo Partidário será limitado a 50% (cinquenta por cento) do valor mensal, destinado ao órgão nacional, não incluindo nesse limite os descontos referentes aos órgãos regionais e municipais.","Art. 3º O desconto no repasse de cotas do Fundo Partidário será limitado a 50% (cinquenta por cento) do valor mensal, destinado ao órgão nacional, não incluindo nesse limite os descontos referentes aos órgãos regionais e municipais.","portaria; outubro; desconto; repasse; cotas; fundo; partidario; sera; limitado; cinquenta","True","465","116"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º Para atendimento ao § 1º do inciso II do art. 32-A da Resolução-TSE n. 23.709, de 2022, no tocante ao processo de prestação de contas de órgãos regionais ou municipais, que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário, a unidade judiciária do respectivo Tribunal Regional Eleitoral deverá encaminhar ofício com formulário preenchido, disponibilizado na página do TSE, mediante a utilização do Sistema Eletrônico de Informações (SEI).","","[]","0","Resolução-TSE n. 23.709","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º
Tipo: artigo
Páginas: 1187-1187
Art. 4º Para atendimento ao § 1º do inciso II do art. 32-A da Resolução-TSE n. 23.709, de 2022, no tocante ao processo de prestação de contas de órgãos regionais ou municipais, que resulte em sanção de desconto ou de suspensão de novas cotas do Fundo Partidário, a unidade judiciária do respectivo Tribunal Regional Eleitoral deverá encaminhar ofício com formulário preenchido, disponibilizado na página do TSE, mediante a utilização do Sistema Eletrônico de Informações (SEI).","Art. 4º Para atendimento ao § 1º do inciso II do art. 32-A da Resolução-TSE n. 23.709, de 2022, no tocante ao processo de prestação de contas de órgãos regionais ou municipais, que resulte em sanção de desconto ou de suspensão de novas...","portaria; outubro; atendimento; inciso; resolucao; tocante; processo; prestacao; contas; orgaos","True","710","177"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","paragrafo","Art. 4º, §1º","Art. 4º","Art. 4º","§1º","","","","§ 1º Ao respectivo Tribunal Regional Eleitoral incumbe a certificação de recolhimento de valores junto ao Tesouro Nacional, cujo comprovante deverá ser obtido diretamente do Sistema de Gestão e Recolhimento da União (SISGRU), sendo que a senha para acesso deverá ser solicitada à SOF/TSE.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 4º
Páginas: 1187-1187
§ 1º Ao respectivo Tribunal Regional Eleitoral incumbe a certificação de recolhimento de valores junto ao Tesouro Nacional, cujo comprovante deverá ser obtido diretamente do Sistema de Gestão e Recolhimento da União (SISGRU), sendo que a senha para acesso deverá ser solicitada à SOF/TSE.","§ 1º Ao respectivo Tribunal Regional Eleitoral incumbe a certificação de recolhimento de valores junto ao Tesouro Nacional, cujo comprovante deverá ser obtido diretamente do Sistema de Gestão e Recolhimento da União (SISGRU), sendo que a...","recolhimento; devera; portaria; outubro; respectivo; tribunal; regional; eleitoral; incumbe; certificacao","True","554","138"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1187","1187","","paragrafo","Art. 4º, §2º","Art. 4º","Art. 4º","§2º","","","","§ 2º No caso de prestação de contas de órgãos municipais, o juízo eleitoral deve registrar, preferencialmente por sistema eletrônico, a decisão que determinar o desconto ou a suspensão de novas cotas do Fundo Partidário resultante da aplicação da sanção. Após, o juízo eleitoral encaminhará o formulário preenchido à unidade judiciária do Tribunal Regional Eleitoral respectivo, a quem incumbe enviá-lo por ofício à SOF/TSE.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 4º
Páginas: 1187-1187
§ 2º No caso de prestação de contas de órgãos municipais, o juízo eleitoral deve registrar, preferencialmente por sistema eletrônico, a decisão que determinar o desconto ou a suspensão de novas cotas do Fundo Partidário resultante da aplicação da sanção. Após, o juízo eleitoral encaminhará o formulário preenchido à unidade judiciária do Tribunal Regional Eleitoral respectivo, a quem incumbe enviá-lo por ofício à SOF/TSE.","§ 2º No caso de prestação de contas de órgãos municipais, o juízo eleitoral deve registrar, preferencialmente por sistema eletrônico, a decisão que determinar o desconto ou a suspensão de novas cotas do Fundo Partidário resultante da...","eleitoral; juizo; portaria; outubro; caso; prestacao; contas; orgaos; municipais; deve","True","690","172"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","portaria_822_2023","Portaria n. 822 de 17 de outubro de 2023","","Normas editadas pelo TSE","Portarias","1188","1188","","paragrafo","Art. 4º, §3º","Art. 4º","Art. 4º","§3º","","","","§ 3º É de responsabilidade do respectivo Tribunal Regional Eleitoral, ou do juízo eleitoral, o controle para o desconto de cotas do Fundo Partidário a, no máximo, 50% (cinquenta por cento) do valor mensal referente ao órgão regional e municipal.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 822 de 17 de outubro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 4º, §3º
Tipo: paragrafo
Dispositivo pai: Art. 4º
Páginas: 1188-1188
§ 3º É de responsabilidade do respectivo Tribunal Regional Eleitoral, ou do juízo eleitoral, o controle para o desconto de cotas do Fundo Partidário a, no máximo, 50% (cinquenta por cento) do valor mensal referente ao órgão regional e municipal.","§ 3º É de responsabilidade do respectivo Tribunal Regional Eleitoral, ou do juízo eleitoral, o controle para o desconto de cotas do Fundo Partidário a, no máximo, 50% (cinquenta por cento) do valor mensal referente ao órgão regional e...","regional; eleitoral; portaria; outubro; responsabilidade; respectivo; tribunal; juizo; controle; desconto","True","511","127"
