"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","norma","Resolução n. 23.384, de 9 de agosto de 2012","","","","","","","Dispõe sobre o Sistema de Informações de Contas Eleitorais e Partidárias (Sico), no âmbito da Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, usando das atribuições que lhe confere o art. 61 da Lei n. 9.096, de 19 de setembro de 1995, e Considerando a necessidade de padronização e de gerenciamento das informações referentes às prestações de contas eleitorais e partidárias, resolve:","","[]","0","Lei n. 9.096","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Resolução n. 23.384, de 9 de agosto de 2012
Tipo: norma
Páginas: 845-845
Dispõe sobre o Sistema de Informações de Contas Eleitorais e Partidárias (Sico), no âmbito da Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, usando das atribuições que lhe confere o art. 61 da Lei n. 9.096, de 19 de setembro de 1995, e Considerando a necessidade de padronização e de gerenciamento das informações referentes às prestações de contas eleitorais e partidárias, resolve:","Dispõe sobre o Sistema de Informações de Contas Eleitorais e Partidárias (Sico), no âmbito da Justiça Eleitoral. O TRIBUNAL SUPERIOR ELEITORAL, usando das atribuições que lhe confere o art. 61 da Lei n. 9.096, de 19 de setembro de 1995, e...","resolucao; agosto; informacoes; contas; eleitorais; partidarias; eleitoral; dispoe; sobre; sistema","True","656","164"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º Implantar, no âmbito da Justiça Eleitoral, o Sistema de Informações de Contas Eleitorais e Partidárias (Sico).","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 845-845
Art. 1º Implantar, no âmbito da Justiça Eleitoral, o Sistema de Informações de Contas Eleitorais e Partidárias (Sico).","Art. 1º Implantar, no âmbito da Justiça Eleitoral, o Sistema de Informações de Contas Eleitorais e Partidárias (Sico).","resolucao; agosto; implantar; ambito; justica; eleitoral; sistema; informacoes; contas; eleitorais","True","353","88"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","artigo","Art. 2º","","Art. 2º","","","","","Art. 2º O Sico é composto por dois módulos: interno e consulta web.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 2º
Tipo: artigo
Páginas: 845-845
Art. 2º O Sico é composto por dois módulos: interno e consulta web.","Art. 2º O Sico é composto por dois módulos: interno e consulta web.","resolucao; agosto; sico; composto; dois; modulos; interno; consulta","True","302","75"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","artigo","Art. 3º","","Art. 3º","","","","","Art. 3º O módulo interno, de utilização obrigatória e exclusiva da Justiça Eleitoral por meio da rede intranet, tem como objetivo padronizar e gerenciar o cadastro de informações referentes aos processos de prestação de contas eleitorais e partidárias, quanto à apresentação e ao julgamento.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º
Tipo: artigo
Páginas: 845-845
Art. 3º O módulo interno, de utilização obrigatória e exclusiva da Justiça Eleitoral por meio da rede intranet, tem como objetivo padronizar e gerenciar o cadastro de informações referentes aos processos de prestação de contas eleitorais e partidárias, quanto à apresentação e ao julgamento.","Art. 3º O módulo interno, de utilização obrigatória e exclusiva da Justiça Eleitoral por meio da rede intranet, tem como objetivo padronizar e gerenciar o cadastro de informações referentes aos processos de prestação de contas eleitorais e...","resolucao; agosto; modulo; interno; utilizacao; obrigatoria; exclusiva; justica; eleitoral; meio","True","526","131"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","paragrafo","Art. 3º, §1º","Art. 3º","Art. 3º","§1º","","","","§ 1º O módulo interno permitirá aos usuários registrar informações específicas sobre a apresentação ou não e julgamento das contas eleitorais e partidárias, bem como realizar, no âmbito da Justiça Eleitoral, o acompanhamento das penalidades previstas, quando for o caso.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §1º
Tipo: paragrafo
Dispositivo pai: Art. 3º
Páginas: 845-845
§ 1º O módulo interno permitirá aos usuários registrar informações específicas sobre a apresentação ou não e julgamento das contas eleitorais e partidárias, bem como realizar, no âmbito da Justiça Eleitoral, o acompanhamento das penalidades previstas, quando for o caso.","§ 1º O módulo interno permitirá aos usuários registrar informações específicas sobre a apresentação ou não e julgamento das contas eleitorais e partidárias, bem como realizar, no âmbito da Justiça Eleitoral, o acompanhamento das...","resolucao; agosto; modulo; interno; permitira; usuarios; registrar; informacoes; especificas; sobre","True","538","134"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","paragrafo","Art. 3º, §2º","Art. 3º","Art. 3º","§2º","","","","§ 2º As informações serão cadastradas:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §2º
Tipo: paragrafo
Dispositivo pai: Art. 3º
Páginas: 845-845
§ 2º As informações serão cadastradas:","§ 2º As informações serão cadastradas:","resolucao; agosto; informacoes; serao; cadastradas","True","306","76"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","inciso","Art. 3º, §2º, I","Art. 3º, §2º","Art. 3º","§2º","I","","","I - pelo Tribunal Superior Eleitoral, em relação aos diretórios nacionais e às eleições presidenciais;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §2º, I
Tipo: inciso
Dispositivo pai: Art. 3º, §2º
Páginas: 845-845
I - pelo Tribunal Superior Eleitoral, em relação aos diretórios nacionais e às eleições presidenciais;","I - pelo Tribunal Superior Eleitoral, em relação aos diretórios nacionais e às eleições presidenciais;","resolucao; agosto; tribunal; superior; eleitoral; relacao; diretorios; nacionais; eleicoes; presidenciais","True","375","93"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","inciso","Art. 3º, §2º, II","Art. 3º, §2º","Art. 3º","§2º","II","","","II - pelos Tribunais Regionais, em relação aos diretórios, às comissões provisórias e às eleições estaduais/distrital;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §2º, II
Tipo: inciso
Dispositivo pai: Art. 3º, §2º
Páginas: 845-845
II - pelos Tribunais Regionais, em relação aos diretórios, às comissões provisórias e às eleições estaduais/distrital;","II - pelos Tribunais Regionais, em relação aos diretórios, às comissões provisórias e às eleições estaduais/distrital;","resolucao; agosto; tribunais; regionais; relacao; diretorios; comissoes; provisorias; eleicoes; estaduais","True","392","98"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","inciso","Art. 3º, §2º, III","Art. 3º, §2º","Art. 3º","§2º","III","","","III - pelos juízes eleitorais, em relação aos diretórios, às comissões provisórias e às eleições municipais.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 3º, §2º, III
Tipo: inciso
Dispositivo pai: Art. 3º, §2º
Páginas: 845-845
III - pelos juízes eleitorais, em relação aos diretórios, às comissões provisórias e às eleições municipais.","III - pelos juízes eleitorais, em relação aos diretórios, às comissões provisórias e às eleições municipais.","resolucao; agosto; juizes; eleitorais; relacao; diretorios; comissoes; provisorias; eleicoes; municipais","True","383","95"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","resolucao_23384_2012","Resolução n. 23.384, de 9 de agosto de 2012","","Normas editadas pelo TSE","Resoluções","845","845","","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º O sistema importará automaticamente os dados das prestações de contas eleitorais registrados no Sistema de Prestação de Contas Eleitorais (SPCE).","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Resolução n. 23.384, de 9 de agosto de 2012
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Resoluções
Dispositivo: Art. 4º
Tipo: artigo
Páginas: 845-845
Art. 4º O sistema importará automaticamente os dados das prestações de contas eleitorais registrados no Sistema de Prestação de Contas Eleitorais (SPCE).","Art. 4º O sistema importará automaticamente os dados das prestações de contas eleitorais registrados no Sistema de Prestação de Contas Eleitorais (SPCE).","sistema; contas; eleitorais; resolucao; agosto; importara; automaticamente; dados; prestacoes; registrados","True","388","97"
