id,ordem_doc,arquivo_fonte,norma_id,norma_titulo,norma_nome_popular,macrogrupo,grupo_sumario,pagina_inicial,pagina_final,hierarquia_normativa,tipo_dispositivo,dispositivo,dispositivo_pai,artigo,paragrafo,inciso,alinea,item,texto_dispositivo,notas_texto,notas_json,qtd_notas,referencias_normativas,referencias_jurisprudenciais,referencias_sumulas,texto_rag,resumo_curto,palavras_chave,incluir_no_rag,chars,tokens_estimados,row_key,csv_arquivo,dispositivo_pai_id,dispositivo_pai_row_key
1,1,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,855,,norma,"Resolução n. 23.417, de 11 de dezembro de 2014",,,,,,,"Institui o Processo Judicial Eletrônico (PJe) da Justiça Eleitoral como o sistema informatizado de constituição e tramitação de processos judiciais e administrativos nessa esfera da Justiça, por meio do qual serão realizados o processamento das informações judiciais e o gerenciamento dos atos processuais, e define os parâmetros de sua implementação e funcionamento. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, IX, do Código Eleitoral, e Considerando as diretrizes da Lei n. 11.419, de 19 de dezembro de 2006, que dispõe sobre a informatização do processo judicial e, em seu",,[],0,Lei n. 11.419,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Resolução n. 23.417, de 11 de dezembro de 2014 Tipo: norma Páginas: 855-855 Resumo: Norma Resolução n. 23.417/2014: Institui o Processo Judicial Eletrônico (PJe) da Justiça Eleitoral como o sistema informatizado de constituição e tramitação de processos judiciais e administrativos nessa esfera da Justiça, por meio do qual serão realizados o processamento das informações judiciais e o gerenciamento dos atos processuais, e define os parâmetros de sua implementação e funcionamento. Institui o Processo Judicial Eletrônico (PJe) da Justiça Eleitoral como o sistema informatizado de constituição e tramitação de processos judiciais e administrativos nessa esfera da Justiça, por meio do qual serão realizados o processamento das informações judiciais e o gerenciamento dos atos processuais, e define os parâmetros de sua implementação e funcionamento. O TRIBUNAL SUPERIOR ELEITORAL, no uso das atribuições que lhe confere o art. 23, IX, do Código Eleitoral, e Considerando as diretrizes da Lei n. 11.419, de 19 de dezembro de 2006, que dispõe sobre a informatização do processo judicial e, em seu","Norma Resolução n. 23.417/2014: Institui o Processo Judicial Eletrônico (PJe) da Justiça Eleitoral como o sistema informatizado de constituição e tramitação de processos judiciais e administrativos nessa esfera da Justiça, por meio do qual serão realizados o processamento das informações judiciais e o gerenciamento dos atos processuais, e define os parâmetros de sua implementação e funcionamento.",dezembro; eleitoral; resolucao; processo; judicial; justica; judiciais; institui; eletronico; sistema,True,1323,331,065_resolucao_23417_2014:1,065_resolucao_23417_2014.csv,,
2,2,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,855,,artigo,Art. 18,,Art. 18,,,,,"art. 18, autoriza os órgãos do Poder Judiciário a regulamentarem esse procedimento no âmbito de sua competência; Considerando a exiguidade de prazos do processo eleitoral; Considerando os benefícios advindos da substituição da tramitação de autos em meio físico pelo meio eletrônico, como instrumento de celeridade e qualidade de prestação jurisdicional; Considerando a necessidade de racionalização da utilização dos recursos orçamentários pelos órgãos da Justiça Eleitoral; Considerando a necessidade de regulamentar a implantação do Processo Judicial Eletrônico na Justiça Eleitoral; resolve: Instituir o Sistema Processo Judicial Eletrônico (PJe) como sistema informatizado de processos judiciais e administrativos no âmbito da Justiça Eleitoral e estabelecer os parâmetros para o seu funcionamento, na forma a seguir:",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 18 Tipo: artigo Páginas: 855-855 Resumo: Art. 18: , autoriza os órgãos do Poder Judiciário a regulamentarem esse procedimento no âmbito de sua competência; Considerando a exiguidade de prazos do processo eleitoral; Considerando os benefícios advindos da substituição da tramitação de autos em meio físico pelo meio eletrônico, como instrumento de celeridade e qualidade de prestação jurisdicional; Considerando a necessidade de racionalização da utilização... art. 18, autoriza os órgãos do Poder Judiciário a regulamentarem esse procedimento no âmbito de sua competência; Considerando a exiguidade de prazos do processo eleitoral; Considerando os benefícios advindos da substituição da tramitação de autos em meio físico pelo meio eletrônico, como instrumento de celeridade e qualidade de prestação jurisdicional; Considerando a necessidade de racionalização da utilização dos recursos orçamentários pelos órgãos da Justiça Eleitoral; Considerando a necessidade de regulamentar a implantação do Processo Judicial Eletrônico na Justiça Eleitoral; resolve: Instituir o Sistema Processo Judicial Eletrônico (PJe) como sistema informatizado de processos judiciais e administrativos no âmbito da Justiça Eleitoral e estabelecer os parâmetros para o seu funcionamento, na forma a seguir:","Art. 18: , autoriza os órgãos do Poder Judiciário a regulamentarem esse procedimento no âmbito de sua competência; Considerando a exiguidade de prazos do processo eleitoral; Considerando os benefícios advindos da substituição da tramitação de autos em meio físico pelo meio eletrônico, como instrumento de celeridade e qualidade de prestação jurisdicional; Considerando a necessidade de racionalização da utilização...",considerando; eleitoral; processo; eletronico; justica; orgaos; ambito; meio; necessidade; judicial,True,1514,378,065_resolucao_23417_2014:2,065_resolucao_23417_2014.csv,,
3,3,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,855,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA,estrutura,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA,,Art. 18,,,,,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA Tipo: estrutura Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA Páginas: 855-855 Resumo: Estrutura da Resolução n. 23.417/2014 CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA",Estrutura da Resolução n. 23.417/2014,capitulo; processo; judicial; eletronico; resolucao; dezembro,True,461,115,065_resolucao_23417_2014:3,065_resolucao_23417_2014.csv,,
4,4,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,855,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,estrutura,JUSTIÇA ELEITORAL,,Art. 18,,,,,JUSTIÇA ELEITORAL Seção I Das disposições gerais,,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: JUSTIÇA ELEITORAL Tipo: estrutura Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Páginas: 855-855 Resumo: Estrutura da Resolução n. 23.417/2014: JUSTIÇA ELEITORAL Seção I Das disposições gerais JUSTIÇA ELEITORAL Seção I Das disposições gerais",Estrutura da Resolução n. 23.417/2014: JUSTIÇA ELEITORAL Seção I Das disposições gerais,justica; eleitoral; resolucao; dezembro; capitulo; processo; judicial; eletronico; secao; disposicoes,True,502,126,065_resolucao_23417_2014:4,065_resolucao_23417_2014.csv,,
5,5,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,855,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,artigo,Art. 1º,,Art. 1º,,,,,"Art. 1º A tramitação dos processos judiciais e administrativos e a representação dos atos processuais em meio eletrônico no âmbito da Justiça Eleitoral, nos termos da Lei n. 11.419, de 2006, serão realizadas exclusivamente por meio do Sistema Processo Judicial Eletrônico (PJe) da Justiça Eleitoral.",,[],0,Lei n. 11.419,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 1º Tipo: artigo Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Páginas: 855-855 Resumo: Art. 1º: A tramitação dos processos judiciais e administrativos e a representação dos atos processuais em meio eletrônico no âmbito da Justiça Eleitoral, nos termos da Lei n. 11.419, de 2006, serão realizadas exclusivamente por meio do Sistema Processo Judicial Eletrônico (PJe) da Justiça Eleitoral. Art. 1º A tramitação dos processos judiciais e administrativos e a representação dos atos processuais em meio eletrônico no âmbito da Justiça Eleitoral, nos termos da Lei n. 11.419, de 2006, serão realizadas exclusivamente por meio do Sistema Processo Judicial Eletrônico (PJe) da Justiça Eleitoral.","Art. 1º: A tramitação dos processos judiciais e administrativos e a representação dos atos processuais em meio eletrônico no âmbito da Justiça Eleitoral, nos termos da Lei n. 11.419, de 2006, serão realizadas exclusivamente por meio do Sistema Processo Judicial Eletrônico (PJe) da Justiça Eleitoral.",eletronico; justica; eleitoral; processo; judicial; meio; resolucao; dezembro; capitulo; tramitacao,True,953,238,065_resolucao_23417_2014:5,065_resolucao_23417_2014.csv,,
6,6,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,855,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,paragrafo,"Art. 1º, Parágrafo único",Art. 1º,Art. 1º,Parágrafo único,,,,"Parágrafo único. A implantação do PJe ocorrerá em etapas, de acordo com cronograma a ser definido, conforme disposto no art. 36 desta resolução.","Port.-TSE n. 344/2019: utilização obrigatória do PJe para a propositura e a tramitação das ações de competência das zonas eleitorais, em conformidade com o Anexo.
Port.-TSE n. 396/2015, 643/2016, 1143/2016 e 885/2017: utilização obrigatória do PJe para propositura e tramitação de processos nelas especificados.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Port.-TSE n. 344/2019: utilização obrigatória do PJe para a propositura e a tramitação das ações de competência das zonas eleitorais, em conformidade com o Anexo."", ""pagina_inicial"": 855, ""pagina_final"": 855}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""Port.-TSE n. 396/2015, 643/2016, 1143/2016 e 885/2017: utilização obrigatória do PJe para propositura e tramitação de processos nelas especificados."", ""pagina_inicial"": 855, ""pagina_final"": 855}]",2,Port.-TSE n. 344/2019; Port.-TSE n. 396/2015,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 1º, Parágrafo único Tipo: paragrafo Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Dispositivo pai: Art. 1º ID do dispositivo pai: 065_resolucao_23417_2014:5 Páginas: 855-855 Resumo: Art. 1º, Parágrafo único: A implantação do PJe ocorrerá em etapas, de acordo com cronograma a ser definido, conforme disposto no art. 36 desta resolução. | 2 nota(s) vinculada(s) Parágrafo único. A implantação do PJe ocorrerá em etapas, de acordo com cronograma a ser definido, conforme disposto no art. 36 desta resolução. Notas vinculadas: Port.-TSE n. 344/2019: utilização obrigatória do PJe para a propositura e a tramitação das ações de competência das zonas eleitorais, em conformidade com o Anexo. Port.-TSE n. 396/2015, 643/2016, 1143/2016 e 885/2017: utilização obrigatória do PJe para propositura e tramitação de processos nelas especificados.","Art. 1º, Parágrafo único: A implantação do PJe ocorrerá em etapas, de acordo com cronograma a ser definido, conforme disposto no art. 36 desta resolução. | 2 nota(s) vinculada(s)",resolucao; paragrafo; unico; port; utilizacao; obrigatoria; propositura; tramitacao; dezembro; capitulo,True,1101,275,065_resolucao_23417_2014:6,065_resolucao_23417_2014.csv,5,065_resolucao_23417_2014:5
7,7,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,855,856,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,artigo,Art. 2º,,Art. 2º,,,,,"Art. 2º A distribuição dos processos se realizará de acordo com os pesos atribuídos, entre outros, às classes processuais, aos assuntos do processo e à quantidade de partes em cada polo processual, de modo a garantir uma maior uniformidade na carga de trabalho de magistrados com a mesma competência, resguardando-se a necessária aleatoriedade na distribuição.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º Tipo: artigo Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Páginas: 855-856 Resumo: Art. 2º: A distribuição dos processos se realizará de acordo com os pesos atribuídos, entre outros, às classes processuais, aos assuntos do processo e à quantidade de partes em cada polo processual, de modo a garantir uma maior uniformidade na carga de trabalho de magistrados com a mesma competência, resguardando-se a necessária aleatoriedade na distribuição. Art. 2º A distribuição dos processos se realizará de acordo com os pesos atribuídos, entre outros, às classes processuais, aos assuntos do processo e à quantidade de partes em cada polo processual, de modo a garantir uma maior uniformidade na carga de trabalho de magistrados com a mesma competência, resguardando-se a necessária aleatoriedade na distribuição.","Art. 2º: A distribuição dos processos se realizará de acordo com os pesos atribuídos, entre outros, às classes processuais, aos assuntos do processo e à quantidade de partes em cada polo processual, de modo a garantir uma maior uniformidade na carga de trabalho de magistrados com a mesma competência, resguardando-se a necessária aleatoriedade na distribuição.",processo; distribuicao; resolucao; dezembro; capitulo; judicial; eletronico; justica; eleitoral; processos,True,1075,269,065_resolucao_23417_2014:7,065_resolucao_23417_2014.csv,,
8,8,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,856,856,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,paragrafo,"Art. 2º, §1º",Art. 2º,Art. 2º,§1º,,,,"§ 1º Caberá à Presidência do Tribunal Superior Eleitoral, ouvido o Comitê Gestor Nacional do PJe na Justiça Eleitoral, propor ao Plenário do Tribunal norma atribuindo os pesos referidos no caput.",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §1º Tipo: paragrafo Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Dispositivo pai: Art. 2º ID do dispositivo pai: 065_resolucao_23417_2014:7 Páginas: 856-856 Resumo: Art. 2º, §1º: § 1º Caberá à Presidência do Tribunal Superior Eleitoral, ouvido o Comitê Gestor Nacional do PJe na Justiça Eleitoral, propor ao Plenário do Tribunal norma atribuindo os pesos referidos no caput. § 1º Caberá à Presidência do Tribunal Superior Eleitoral, ouvido o Comitê Gestor Nacional do PJe na Justiça Eleitoral, propor ao Plenário do Tribunal norma atribuindo os pesos referidos no caput.","Art. 2º, §1º: § 1º Caberá à Presidência do Tribunal Superior Eleitoral, ouvido o Comitê Gestor Nacional do PJe na Justiça Eleitoral, propor ao Plenário do Tribunal norma atribuindo os pesos referidos no caput.",eleitoral; justica; tribunal; resolucao; dezembro; capitulo; processo; judicial; eletronico; cabera,True,841,210,065_resolucao_23417_2014:8,065_resolucao_23417_2014.csv,7,065_resolucao_23417_2014:7
9,9,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,856,856,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,paragrafo,"Art. 2º, §2º",Art. 2º,Art. 2º,§2º,,,,§ 2º (Revogado pelo art. 13 da Res.-TSE n. 23660/2021).,,[],0,Res.-TSE n. 23660/2021,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §2º Tipo: paragrafo Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Dispositivo pai: Art. 2º ID do dispositivo pai: 065_resolucao_23417_2014:7 Páginas: 856-856 Resumo: Art. 2º, §2º: § 2º (Revogado pelo art. 13 da Res.-TSE n. 23660/2021). | há marcação de revogação/cancelamento/veto § 2º (Revogado pelo art. 13 da Res.-TSE n. 23660/2021).","Art. 2º, §2º: § 2º (Revogado pelo art. 13 da Res.-TSE n. 23660/2021). | há marcação de revogação/cancelamento/veto",resolucao; dezembro; capitulo; processo; judicial; eletronico; justica; eleitoral; revogado,True,606,152,065_resolucao_23417_2014:9,065_resolucao_23417_2014.csv,7,065_resolucao_23417_2014:7
10,10,Codigo_Eleitoral_2026_anotado.pdf,resolucao_23417_2014,"Resolução n. 23.417, de 11 de dezembro de 2014",Resolução n. 23.417/2014,Normas editadas pelo TSE,Resoluções,856,856,CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL,paragrafo,"Art. 2º, §3º",Art. 2º,Art. 2º,§3º,,,,"§ 3º O sistema fornecerá indicação de possível prevenção com processos já distribuídos, com base nos parâmetros definidos pelo Comitê Gestor Nacional do PJe do Conselho Nacional de Justiça (CNJ).",,[],0,,,,"Documento: Codigo Eleitoral 2026 anotado Norma: Resolução n. 23.417, de 11 de dezembro de 2014 Nome popular/citação curta: Resolução n. 23.417/2014 Macrogrupo: Normas editadas pelo TSE Grupo do sumário: Resoluções Dispositivo: Art. 2º, §3º Tipo: paragrafo Hierarquia: CAPÍTULO I - DO PROCESSO JUDICIAL ELETRÔNICO DA > JUSTIÇA ELEITORAL Dispositivo pai: Art. 2º ID do dispositivo pai: 065_resolucao_23417_2014:7 Páginas: 856-856 Resumo: Art. 2º, §3º: § 3º O sistema fornecerá indicação de possível prevenção com processos já distribuídos, com base nos parâmetros definidos pelo Comitê Gestor Nacional do PJe do Conselho Nacional de Justiça (CNJ). § 3º O sistema fornecerá indicação de possível prevenção com processos já distribuídos, com base nos parâmetros definidos pelo Comitê Gestor Nacional do PJe do Conselho Nacional de Justiça (CNJ).","Art. 2º, §3º: § 3º O sistema fornecerá indicação de possível prevenção com processos já distribuídos, com base nos parâmetros definidos pelo Comitê Gestor Nacional do PJe do Conselho Nacional de Justiça (CNJ).",justica; nacional; resolucao; dezembro; capitulo; processo; judicial; eletronico; eleitoral; sistema,True,841,210,065_resolucao_23417_2014:10,065_resolucao_23417_2014.csv,7,065_resolucao_23417_2014:7
