"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"1","1","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","norma","Portaria n. 682 de 14 de setembro de 2020","","","","","","","Orienta sobre os procedimentos a serem observados na arrecadação eleitoral de recursos por meio de cartões de crédito ou de débito. O PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições, considerando a necessidade de delimitar responsabilidades quanto à verificação da origem e da licitude dos recursos doados por meio de cartões de crédito ou de débito, conforme previsto no art. 23, § 4º, III, da Lei n. 9.504/1997, e ainda pelos argumentos apresentados pela Associação Brasileira das Empresas de Cartões de Crédito e Serviços, nos termos do Ofício n. 10, de 15 de junho de 2020, RESOLVE:","","[]","0","Lei n. 9.504/1997","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Portaria n. 682 de 14 de setembro de 2020
Tipo: norma
Páginas: 1183-1183
Orienta sobre os procedimentos a serem observados na arrecadação eleitoral de recursos por meio de cartões de crédito ou de débito. O PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições, considerando a necessidade de delimitar responsabilidades quanto à verificação da origem e da licitude dos recursos doados por meio de cartões de crédito ou de débito, conforme previsto no art. 23, § 4º, III, da Lei n. 9.504/1997, e ainda pelos argumentos apresentados pela Associação Brasileira das Empresas de Cartões de Crédito e Serviços, nos termos do Ofício n. 10, de 15 de junho de 2020, RESOLVE:","Orienta sobre os procedimentos a serem observados na arrecadação eleitoral de recursos por meio de cartões de crédito ou de débito. O PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL, no uso de suas atribuições, considerando a necessidade de...","cartoes; credito; portaria; setembro; eleitoral; recursos; meio; debito; orienta; sobre","True","875","218"
"2","2","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","artigo","Art. 1º","","Art. 1º","","","","","Art. 1º Nas doações eleitorais realizadas por meio de cartão de crédito ou de débito, a emissão de recibos eleitorais e a verificação da origem e da licitude dos recursos doados são de responsabilidade do candidato e, se designado, do seu administrador financeiro, assim como dos presidentes e tesoureiros de partidos políticos, sob pena de responderem por abuso do poder econômico, nos termos do","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 1º
Tipo: artigo
Páginas: 1183-1183
Art. 1º Nas doações eleitorais realizadas por meio de cartão de crédito ou de débito, a emissão de recibos eleitorais e a verificação da origem e da licitude dos recursos doados são de responsabilidade do candidato e, se designado, do seu administrador financeiro, assim como dos presidentes e tesoureiros de partidos políticos, sob pena de responderem por abuso do poder econômico, nos termos do","Art. 1º Nas doações eleitorais realizadas por meio de cartão de crédito ou de débito, a emissão de recibos eleitorais e a verificação da origem e da licitude dos recursos doados são de responsabilidade do candidato e, se designado, do seu...","eleitorais; portaria; setembro; doacoes; realizadas; meio; cartao; credito; debito; emissao","True","630","157"
"3","3","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","artigo","Art. 22","","Art. 22","","","","","art. 22 da Lei Complementar n. 64/1990.","","[]","0","Lei Complementar n. 64/1990","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 22
Tipo: artigo
Páginas: 1183-1183
art. 22 da Lei Complementar n. 64/1990.","art. 22 da Lei Complementar n. 64/1990.","portaria; setembro; complementar","True","273","68"
"4","4","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","paragrafo","Art. 22, §1º","Art. 22","Art. 22","§1º","","","","§ 1º No procedimento das doações por meio de cartão de crédito ou de débito, as instituições de pagamento e credenciadoras ficam isentas da verificação da legalidade quanto à origem da doação ou à capacidade financeira do doador.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 22, §1º
Tipo: paragrafo
Dispositivo pai: Art. 22
Páginas: 1183-1183
§ 1º No procedimento das doações por meio de cartão de crédito ou de débito, as instituições de pagamento e credenciadoras ficam isentas da verificação da legalidade quanto à origem da doação ou à capacidade financeira do doador.","§ 1º No procedimento das doações por meio de cartão de crédito ou de débito, as instituições de pagamento e credenciadoras ficam isentas da verificação da legalidade quanto à origem da doação ou à capacidade financeira do doador.","portaria; setembro; procedimento; doacoes; meio; cartao; credito; debito; instituicoes; pagamento","True","496","124"
"5","5","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","paragrafo","Art. 22, §2º","Art. 22","Art. 22","§2º","","","","§ 2º A doação por meio de cartão de crédito ou de débito somente é admitida quando realizada pelo titular do cartão.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 22, §2º
Tipo: paragrafo
Dispositivo pai: Art. 22
Páginas: 1183-1183
§ 2º A doação por meio de cartão de crédito ou de débito somente é admitida quando realizada pelo titular do cartão.","§ 2º A doação por meio de cartão de crédito ou de débito somente é admitida quando realizada pelo titular do cartão.","cartao; portaria; setembro; doacao; meio; credito; debito; somente; admitida; quando","True","383","95"
"6","6","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","paragrafo","Art. 22, §3º","Art. 22","Art. 22","§3º","","","","§ 3º O candidato e, se designado, o seu administrador financeiro, assim como os presidentes e tesoureiros de partidos políticos serão exclusivamente os responsáveis pela verificação da correlação entre o doador e o titular do cartão de crédito ou de débito.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 22, §3º
Tipo: paragrafo
Dispositivo pai: Art. 22
Páginas: 1183-1183
§ 3º O candidato e, se designado, o seu administrador financeiro, assim como os presidentes e tesoureiros de partidos políticos serão exclusivamente os responsáveis pela verificação da correlação entre o doador e o titular do cartão de crédito ou de débito.","§ 3º O candidato e, se designado, o seu administrador financeiro, assim como os presidentes e tesoureiros de partidos políticos serão exclusivamente os responsáveis pela verificação da correlação entre o doador e o titular do cartão de...","portaria; setembro; candidato; designado; administrador; financeiro; assim; presidentes; tesoureiros; partidos","True","524","131"
"7","7","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","paragrafo","Art. 22, §4º","Art. 22","Art. 22","§4º","","","","§ 4º É responsabilidade exclusiva do candidato, no momento do credenciamento, a indicação da conta eleitoral apta ao recebimento das doações eleitorais arrecadadas, na forma prevista na Lei n. 9.504/1997, art. 23, § 4º, III.","","[]","0","Lei n. 9.504/1997","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 22, §4º
Tipo: paragrafo
Dispositivo pai: Art. 22
Páginas: 1183-1183
§ 4º É responsabilidade exclusiva do candidato, no momento do credenciamento, a indicação da conta eleitoral apta ao recebimento das doações eleitorais arrecadadas, na forma prevista na Lei n. 9.504/1997, art. 23, § 4º, III.","§ 4º É responsabilidade exclusiva do candidato, no momento do credenciamento, a indicação da conta eleitoral apta ao recebimento das doações eleitorais arrecadadas, na forma prevista na Lei n. 9.504/1997, art. 23, § 4º, III.","portaria; setembro; responsabilidade; exclusiva; candidato; momento; credenciamento; indicacao; conta; eleitoral","True","491","122"
"8","8","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","paragrafo","Art. 22, §5º","Art. 22","Art. 22","§5º","","","","§ 5º Os candidatos podem arrecadar recursos por meio de cartão de crédito ou de débito somente até o dia da eleição (Res.-TSE n. 23.607,","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 22, §5º
Tipo: paragrafo
Dispositivo pai: Art. 22
Páginas: 1183-1183
§ 5º Os candidatos podem arrecadar recursos por meio de cartão de crédito ou de débito somente até o dia da eleição (Res.-TSE n. 23.607,","§ 5º Os candidatos podem arrecadar recursos por meio de cartão de crédito ou de débito somente até o dia da eleição (Res.-TSE n. 23.607,","portaria; setembro; candidatos; podem; arrecadar; recursos; meio; cartao; credito; debito","True","403","100"
"9","9","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","artigo","Art. 26","","Art. 26","","","","","art. 26, § 3º).","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 26
Tipo: artigo
Páginas: 1183-1183
art. 26, § 3º).","art. 26, § 3º).","portaria; setembro","True","249","62"
"10","10","Codigo_Eleitoral_2026_anotado.pdf","portaria_682_2020","Portaria n. 682 de 14 de setembro de 2020","","Normas editadas pelo TSE","Portarias","1183","1183","","paragrafo","Art. 26, §6º","Art. 26","Art. 26","§6º","","","","§ 6º As transações diárias por meio de cartão de crédito ou de débito devem ser inferiores a R$ 1.064,10 (mil e sessenta e quatro reais e dez centavos). As doações de valores iguais ou superiores ao previsto neste parágrafo serão realizadas exclusivamente mediante transferência eletrônica entre as contas bancárias do doador e do beneficiário da doação ou por meio de cheque cruzado e nominal (Res.-TSE n. 23.607/2019, art. 21, § 1º).","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Portaria n. 682 de 14 de setembro de 2020
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Portarias
Dispositivo: Art. 26, §6º
Tipo: paragrafo
Dispositivo pai: Art. 26
Páginas: 1183-1183
§ 6º As transações diárias por meio de cartão de crédito ou de débito devem ser inferiores a R$ 1.064,10 (mil e sessenta e quatro reais e dez centavos). As doações de valores iguais ou superiores ao previsto neste parágrafo serão realizadas exclusivamente mediante transferência eletrônica entre as contas bancárias do doador e do beneficiário da doação ou por meio de cheque cruzado e nominal (Res.-TSE n. 23.607/2019, art. 21, § 1º).","§ 6º As transações diárias por meio de cartão de crédito ou de débito devem ser inferiores a R$ 1.064,10 (mil e sessenta e quatro reais e dez centavos). As doações de valores iguais ou superiores ao previsto neste parágrafo serão...","meio; portaria; setembro; transacoes; diarias; cartao; credito; debito; devem; inferiores","True","702","175"
